region,period,scen,rem
246,2085,SSP5,-7.027584839
246,2090,SSP5,-8.609954303
246,2095,SSP5,-10.69180057
246,2100,SSP5,-12.69500744
242,2015,SSP5,NA
242,2020,SSP5,0.085500833
242,2025,SSP5,0.095582225
242,2030,SSP5,0.103797747
242,2035,SSP5,0.106492473
242,2040,SSP5,0.105011362
242,2045,SSP5,0.098214903
242,2050,SSP5,0.076301067
242,2055,SSP5,0.044796817
242,2060,SSP5,0.001397513
242,2065,SSP5,-0.06508608
242,2070,SSP5,-0.14197847
242,2075,SSP5,-0.227730232
242,2080,SSP5,-0.357045533
242,2085,SSP5,-0.483571709
242,2090,SSP5,-0.618227473
242,2095,SSP5,-0.849580007
242,2100,SSP5,-1.057782063
250,2015,SSP5,NA
250,2020,SSP5,-7.651514577
250,2025,SSP5,-7.958143872
250,2030,SSP5,-9.3942808
250,2035,SSP5,-11.1233736
250,2040,SSP5,-13.75352689
250,2045,SSP5,-18.49245425
250,2050,SSP5,-23.46944396
250,2055,SSP5,-30.12865873
250,2060,SSP5,-40.1240849
250,2065,SSP5,-48.41521059
250,2070,SSP5,-57.8614658
250,2075,SSP5,-72.53974712
250,2080,SSP5,-83.52914319
250,2085,SSP5,-98.76874675
250,2090,SSP5,-126.4482022
250,2095,SSP5,-140.1972457
250,2100,SSP5,-159.8049058
266,2015,SSP5,NA
266,2020,SSP5,-2.557704652
266,2025,SSP5,-3.082716026
266,2030,SSP5,-4.190538541
266,2035,SSP5,-5.729686705
266,2040,SSP5,-7.808040034
266,2045,SSP5,-10.42797638
266,2050,SSP5,-13.85984139
266,2055,SSP5,-17.6904564
266,2060,SSP5,-22.03362709
266,2065,SSP5,-27.68741444
266,2070,SSP5,-33.24139946
266,2075,SSP5,-38.89348616
266,2080,SSP5,-44.19983461
266,2085,SSP5,-52.94341396
266,2090,SSP5,-58.54889952
266,2095,SSP5,-64.75436932
266,2100,SSP5,-75.85633585
826,2015,SSP5,NA
826,2020,SSP5,-37.33151145
826,2025,SSP5,-51.41861779
826,2030,SSP5,-72.80414028
826,2035,SSP5,-99.13155796
826,2040,SSP5,-131.8381055
826,2045,SSP5,-171.1619526
826,2050,SSP5,-220.2754936
826,2055,SSP5,-274.2608747
826,2060,SSP5,-335.692355
826,2065,SSP5,-412.3112985
826,2070,SSP5,-498.0013162
826,2075,SSP5,-596.3345432
826,2080,SSP5,-715.5438293
826,2085,SSP5,-837.1506015
826,2090,SSP5,-967.2132882
826,2095,SSP5,-1130.657825
826,2100,SSP5,-1283.890069
268,2015,SSP5,NA
268,2020,SSP5,3.48069788
268,2025,SSP5,4.140319164
268,2030,SSP5,5.254313658
268,2035,SSP5,6.844283481
268,2040,SSP5,8.52700945
268,2045,SSP5,10.1127275
268,2050,SSP5,11.71025719
268,2055,SSP5,12.56256943
268,2060,SSP5,13.36412835
268,2065,SSP5,14.58674237
268,2070,SSP5,15.0460606
268,2075,SSP5,15.09468291
268,2080,SSP5,15.96178532
268,2085,SSP5,15.01750107
268,2090,SSP5,13.67665779
268,2095,SSP5,14.34858792
268,2100,SSP5,12.17667502
288,2015,SSP5,NA
288,2020,SSP5,1.263079202
288,2025,SSP5,0.448815191
288,2030,SSP5,-1.455931933
288,2035,SSP5,-5.352707647
288,2040,SSP5,-13.03436322
288,2045,SSP5,-25.35454256
288,2050,SSP5,-43.43527314
288,2055,SSP5,-70.52991279
288,2060,SSP5,-105.1331025
288,2065,SSP5,-150.8100637
288,2070,SSP5,-216.9404659
288,2075,SSP5,-286.0435522
288,2080,SSP5,-365.3257863
288,2085,SSP5,-484.630957
288,2090,SSP5,-583.8550174
288,2095,SSP5,-699.3772305
288,2100,SSP5,-896.4687241
324,2015,SSP5,NA
324,2020,SSP5,-0.278543659
324,2025,SSP5,-0.88131334
324,2030,SSP5,-2.420033901
324,2035,SSP5,-5.656256396
324,2040,SSP5,-11.47244966
324,2045,SSP5,-20.59573247
324,2050,SSP5,-33.04587883
324,2055,SSP5,-49.17649902
324,2060,SSP5,-69.06996569
324,2065,SSP5,-95.26333775
324,2070,SSP5,-124.0431422
324,2075,SSP5,-155.8797478
324,2080,SSP5,-200.379232
324,2085,SSP5,-242.838969
324,2090,SSP5,-291.9135466
324,2095,SSP5,-369.612239
324,2100,SSP5,-443.0562836
270,2015,SSP5,NA
270,2020,SSP5,-0.168993446
270,2025,SSP5,-0.144818254
270,2030,SSP5,-0.162414155
270,2035,SSP5,-0.211184302
270,2040,SSP5,-0.262830594
270,2045,SSP5,-0.339832227
270,2050,SSP5,-0.258028974
270,2055,SSP5,0.021094842
270,2060,SSP5,0.364829791
270,2065,SSP5,1.434723667
270,2070,SSP5,3.172343158
270,2075,SSP5,4.682232147
270,2080,SSP5,8.443051891
270,2085,SSP5,13.15989527
270,2090,SSP5,15.9981804
270,2095,SSP5,23.49895257
270,2100,SSP5,30.10305911
624,2015,SSP5,NA
624,2020,SSP5,0.18195043
624,2025,SSP5,0.219112987
624,2030,SSP5,0.28163745
624,2035,SSP5,0.375991303
624,2040,SSP5,0.497466798
624,2045,SSP5,0.654191507
624,2050,SSP5,0.849088188
624,2055,SSP5,1.04107942
624,2060,SSP5,1.306261835
624,2065,SSP5,1.624190094
624,2070,SSP5,1.971054571
624,2075,SSP5,2.180844593
624,2080,SSP5,2.706155367
624,2085,SSP5,2.976483123
624,2090,SSP5,2.909904866
624,2095,SSP5,3.281527159
624,2100,SSP5,3.468731826
226,2015,SSP5,NA
226,2020,SSP5,-0.292630702
226,2025,SSP5,-0.620175287
226,2030,SSP5,-1.201630733
226,2035,SSP5,-1.979900197
226,2040,SSP5,-3.050312744
226,2045,SSP5,-4.396513278
226,2050,SSP5,-6.06393692
226,2055,SSP5,-8.22344475
226,2060,SSP5,-10.64681903
226,2065,SSP5,-13.41742749
226,2070,SSP5,-17.04406221
226,2075,SSP5,-20.49686241
226,2080,SSP5,-23.91697375
226,2085,SSP5,-27.33416628
226,2090,SSP5,-32.58157648
226,2095,SSP5,-36.35744319
226,2100,SSP5,-40.16673358
300,2015,SSP5,NA
300,2020,SSP5,-2.922775436
300,2025,SSP5,-4.173264414
300,2030,SSP5,-6.185537895
300,2035,SSP5,-8.892779179
300,2040,SSP5,-12.41644313
300,2045,SSP5,-16.64886758
300,2050,SSP5,-21.86296198
300,2055,SSP5,-27.8323383
300,2060,SSP5,-34.91193852
300,2065,SSP5,-43.76299547
300,2070,SSP5,-53.54970765
300,2075,SSP5,-64.42918819
300,2080,SSP5,-77.28544976
300,2085,SSP5,-90.24868192
300,2090,SSP5,-103.6992099
300,2095,SSP5,-120.0146912
300,2100,SSP5,-134.5375622
320,2015,SSP5,NA
320,2020,SSP5,12.47490511
320,2025,SSP5,14.74022073
320,2030,SSP5,17.68209735
320,2035,SSP5,21.13824859
320,2040,SSP5,25.69688712
320,2045,SSP5,30.53557716
320,2050,SSP5,35.91529938
320,2055,SSP5,42.62078934
320,2060,SSP5,49.37921841
320,2065,SSP5,56.78534059
320,2070,SSP5,66.1495066
320,2075,SSP5,75.12623337
320,2080,SSP5,84.34889383
320,2085,SSP5,95.79253319
320,2090,SSP5,105.5030189
320,2095,SSP5,114.4785274
320,2100,SSP5,122.0126165
328,2015,SSP5,NA
328,2020,SSP5,0.363064104
328,2025,SSP5,0.408668924
328,2030,SSP5,0.462320088
328,2035,SSP5,0.517672635
328,2040,SSP5,0.585034787
328,2045,SSP5,0.647522163
328,2050,SSP5,0.702554436
328,2055,SSP5,0.763820337
328,2060,SSP5,0.811688708
328,2065,SSP5,0.849662123
328,2070,SSP5,0.904978065
328,2075,SSP5,0.941207558
328,2080,SSP5,0.958781672
328,2085,SSP5,0.977030741
328,2090,SSP5,0.970546149
328,2095,SSP5,0.943329481
328,2100,SSP5,0.800166499
344,2015,SSP5,NA
344,2020,SSP5,-31.95132625
344,2025,SSP5,-43.01462917
344,2030,SSP5,-57.26873695
344,2035,SSP5,-73.68533046
344,2040,SSP5,-94.06654339
344,2045,SSP5,-115.7617169
344,2050,SSP5,-138.1478958
344,2055,SSP5,-161.9655562
344,2060,SSP5,-183.026315
344,2065,SSP5,-203.2043605
344,2070,SSP5,-221.6316004
344,2075,SSP5,-241.8113908
344,2080,SSP5,-254.6441358
344,2085,SSP5,-264.1511551
344,2090,SSP5,-276.2914213
344,2095,SSP5,-278.839148
344,2100,SSP5,-276.6309742
340,2015,SSP5,NA
340,2020,SSP5,6.674505924
340,2025,SSP5,7.909765112
340,2030,SSP5,9.540659766
340,2035,SSP5,11.49479191
340,2040,SSP5,14.09160226
340,2045,SSP5,16.88144059
340,2050,SSP5,20.03336
340,2055,SSP5,23.92484132
340,2060,SSP5,27.9541258
340,2065,SSP5,32.36980963
340,2070,SSP5,37.86046199
340,2075,SSP5,43.29939464
340,2080,SSP5,48.79438573
340,2085,SSP5,55.45910505
340,2090,SSP5,61.57213189
340,2095,SSP5,66.98570582
340,2100,SSP5,71.59523491
191,2015,SSP5,NA
191,2020,SSP5,0.658516757
191,2025,SSP5,0.831055512
191,2030,SSP5,0.994094065
191,2035,SSP5,1.256329125
191,2040,SSP5,1.531595414
191,2045,SSP5,1.76728382
191,2050,SSP5,2.278031446
191,2055,SSP5,2.78656708
191,2060,SSP5,3.183371437
191,2065,SSP5,4.051411933
191,2070,SSP5,4.923962559
191,2075,SSP5,5.580435056
191,2080,SSP5,6.97732128
191,2085,SSP5,8.258275848
191,2090,SSP5,8.847530143
191,2095,SSP5,10.33621705
191,2100,SSP5,12.08481502
332,2015,SSP5,NA
332,2020,SSP5,4.147920451
332,2025,SSP5,4.749053819
332,2030,SSP5,5.502100427
332,2035,SSP5,6.384228223
332,2040,SSP5,7.522558752
332,2045,SSP5,8.644262428
332,2050,SSP5,9.779712797
332,2055,SSP5,11.16771931
332,2060,SSP5,12.37733035
332,2065,SSP5,13.56121505
332,2070,SSP5,15.1949613
332,2075,SSP5,16.44072945
332,2080,SSP5,17.50487511
332,2085,SSP5,19.34967143
332,2090,SSP5,20.03529061
332,2095,SSP5,20.259086
332,2100,SSP5,20.9731851
348,2015,SSP5,NA
348,2020,SSP5,4.751186848
348,2025,SSP5,6.167598267
348,2030,SSP5,8.149567278
348,2035,SSP5,10.57042642
348,2040,SSP5,13.58220821
348,2045,SSP5,17.1022303
348,2050,SSP5,20.71179235
348,2055,SSP5,24.3287268
348,2060,SSP5,28.13303355
348,2065,SSP5,32.11339748
348,2070,SSP5,36.15604187
348,2075,SSP5,40.24436612
348,2080,SSP5,44.61391983
348,2085,SSP5,46.58990968
348,2090,SSP5,49.04476387
348,2095,SSP5,53.15272103
348,2100,SSP5,51.6624751
360,2015,SSP5,NA
360,2020,SSP5,17.79843797
360,2025,SSP5,23.11349318
360,2030,SSP5,30.96512895
360,2035,SSP5,41.57907402
360,2040,SSP5,54.69262542
360,2045,SSP5,69.96592972
360,2050,SSP5,87.33673404
360,2055,SSP5,104.8494343
360,2060,SSP5,123.7395868
360,2065,SSP5,144.6762529
360,2070,SSP5,166.287492
360,2075,SSP5,187.8172612
360,2080,SSP5,211.5043901
360,2085,SSP5,232.671189
360,2090,SSP5,252.0743752
360,2095,SSP5,267.3063295
360,2100,SSP5,288.9944042
356,2015,SSP5,NA
356,2020,SSP5,126.7626069
356,2025,SSP5,154.6284905
356,2030,SSP5,194.6173517
356,2035,SSP5,247.3295188
356,2040,SSP5,312.5765217
356,2045,SSP5,389.4175817
356,2050,SSP5,477.0474661
356,2055,SSP5,566.9569873
356,2060,SSP5,676.7821166
356,2065,SSP5,812.1562804
356,2070,SSP5,973.146563
356,2075,SSP5,1134.985708
356,2080,SSP5,1342.177283
356,2085,SSP5,1583.402081
356,2090,SSP5,1791.462027
356,2095,SSP5,2078.456231
356,2100,SSP5,2405.818855
372,2015,SSP5,NA
372,2020,SSP5,-1.701404618
372,2025,SSP5,-2.118819901
372,2030,SSP5,-2.759515428
372,2035,SSP5,-3.565376643
372,2040,SSP5,-4.528074036
372,2045,SSP5,-5.63349531
372,2050,SSP5,-6.993269879
372,2055,SSP5,-8.527618724
372,2060,SSP5,-10.42243636
372,2065,SSP5,-12.92061277
372,2070,SSP5,-15.694394
372,2075,SSP5,-18.85902908
372,2080,SSP5,-22.7580914
372,2085,SSP5,-26.66469828
372,2090,SSP5,-30.86091739
372,2095,SSP5,-35.07431754
372,2100,SSP5,-41.25009385
364,2015,SSP5,NA
364,2020,SSP5,0.519768987
364,2025,SSP5,0.625379923
364,2030,SSP5,0.684994692
364,2035,SSP5,0.74024232
364,2040,SSP5,0.706167737
364,2045,SSP5,0.499238728
364,2050,SSP5,0.2125641
364,2055,SSP5,-0.190897136
364,2060,SSP5,-0.86283383
364,2065,SSP5,-1.59091708
364,2070,SSP5,-2.625997397
364,2075,SSP5,-4.148392685
364,2080,SSP5,-5.379576998
364,2085,SSP5,-6.815816556
364,2090,SSP5,-9.254067824
364,2095,SSP5,-10.64987495
364,2100,SSP5,-12.32581542
368,2015,SSP5,NA
368,2020,SSP5,0.801494436
368,2025,SSP5,0.84413988
368,2030,SSP5,0.943769906
368,2035,SSP5,0.992209391
368,2040,SSP5,0.959206142
368,2045,SSP5,0.873939723
368,2050,SSP5,0.591046072
368,2055,SSP5,0.148474581
368,2060,SSP5,-0.584000224
368,2065,SSP5,-1.551498644
368,2070,SSP5,-2.843184942
368,2075,SSP5,-4.914861205
368,2080,SSP5,-7.427165237
368,2085,SSP5,-10.5937676
368,2090,SSP5,-15.63449147
368,2095,SSP5,-20.78768123
368,2100,SSP5,-28.38766435
352,2015,SSP5,NA
352,2020,SSP5,-0.008576935
352,2025,SSP5,-0.021910494
352,2030,SSP5,-0.04381909
352,2035,SSP5,-0.074418941
352,2040,SSP5,-0.113286117
352,2045,SSP5,-0.165977872
352,2050,SSP5,-0.22818078
352,2055,SSP5,-0.30240134
352,2060,SSP5,-0.399544299
352,2065,SSP5,-0.50665616
352,2070,SSP5,-0.632484545
352,2075,SSP5,-0.805008477
352,2080,SSP5,-0.982585404
352,2085,SSP5,-1.177815966
352,2090,SSP5,-1.444837262
352,2095,SSP5,-1.6838435
352,2100,SSP5,-1.948502862
376,2015,SSP5,NA
376,2020,SSP5,-2.430680941
376,2025,SSP5,-2.90256904
376,2030,SSP5,-3.470409573
376,2035,SSP5,-3.982358816
376,2040,SSP5,-4.393277393
376,2045,SSP5,-4.816203443
376,2050,SSP5,-5.024467584
376,2055,SSP5,-5.041316578
376,2060,SSP5,-5.138244028
376,2065,SSP5,-4.885255061
376,2070,SSP5,-4.485917269
376,2075,SSP5,-4.185448283
376,2080,SSP5,-4.583134587
376,2085,SSP5,-4.281287664
376,2090,SSP5,-4.192969785
376,2095,SSP5,-5.731501873
376,2100,SSP5,-5.356337896
380,2015,SSP5,NA
380,2020,SSP5,-14.98810536
380,2025,SSP5,-18.61440814
380,2030,SSP5,-24.09045485
380,2035,SSP5,-31.31703543
380,2040,SSP5,-40.60674288
380,2045,SSP5,-52.9957281
380,2050,SSP5,-67.08224056
380,2055,SSP5,-84.32337815
380,2060,SSP5,-107.0712132
380,2065,SSP5,-132.2364117
380,2070,SSP5,-161.0575311
380,2075,SSP5,-196.7325789
380,2080,SSP5,-231.5089259
380,2085,SSP5,-268.7812224
380,2090,SSP5,-315.5140332
380,2095,SSP5,-355.2209427
380,2100,SSP5,-394.8609774
388,2015,SSP5,NA
388,2020,SSP5,3.784466796
388,2025,SSP5,4.846635527
388,2030,SSP5,6.253443817
388,2035,SSP5,7.814817744
388,2040,SSP5,9.647641491
388,2045,SSP5,11.52178632
388,2050,SSP5,13.48535236
388,2055,SSP5,15.64447391
388,2060,SSP5,17.72499418
388,2065,SSP5,19.87261493
388,2070,SSP5,22.35886446
388,2075,SSP5,24.63134836
388,2080,SSP5,26.85958406
388,2085,SSP5,29.5226244
388,2090,SSP5,31.41903561
388,2095,SSP5,33.16583731
388,2100,SSP5,33.86338884
400,2015,SSP5,NA
400,2020,SSP5,8.275286288
400,2025,SSP5,14.33966788
400,2030,SSP5,23.6730828
400,2035,SSP5,36.59292987
400,2040,SSP5,53.69262742
400,2045,SSP5,74.87031073
400,2050,SSP5,99.94108097
400,2055,SSP5,128.3972627
400,2060,SSP5,162.4752338
400,2065,SSP5,200.9889599
400,2070,SSP5,244.0555753
400,2075,SSP5,297.5142009
400,2080,SSP5,357.5726354
400,2085,SSP5,419.2988842
400,2090,SSP5,504.3629338
400,2095,SSP5,594.7918343
400,2100,SSP5,671.9054704
392,2015,SSP5,NA
392,2020,SSP5,-8.852341764
392,2025,SSP5,-11.04251203
392,2030,SSP5,-14.73738507
392,2035,SSP5,-19.77950936
392,2040,SSP5,-26.62249992
392,2045,SSP5,-34.21908831
392,2050,SSP5,-43.30128164
392,2055,SSP5,-54.8708499
392,2060,SSP5,-67.61915356
392,2065,SSP5,-82.41444904
392,2070,SSP5,-98.87714251
392,2075,SSP5,-119.5957717
392,2080,SSP5,-140.6334701
392,2085,SSP5,-162.7497219
392,2090,SSP5,-190.9853376
392,2095,SSP5,-216.1538499
392,2100,SSP5,-239.9813992
398,2015,SSP5,NA
398,2020,SSP5,-3.578379692
398,2025,SSP5,-5.33120604
398,2030,SSP5,-8.706107218
398,2035,SSP5,-13.50494898
398,2040,SSP5,-19.73360426
398,2045,SSP5,-26.59112235
398,2050,SSP5,-33.67593566
398,2055,SSP5,-39.03756505
398,2060,SSP5,-43.65539687
398,2065,SSP5,-49.65043996
398,2070,SSP5,-55.19226892
398,2075,SSP5,-60.27965801
398,2080,SSP5,-66.93262868
398,2085,SSP5,-70.76268443
398,2090,SSP5,-73.14111313
398,2095,SSP5,-80.72173889
398,2100,SSP5,-82.38470361
404,2015,SSP5,NA
404,2020,SSP5,2.713097393
404,2025,SSP5,3.412549183
404,2030,SSP5,4.474430752
404,2035,SSP5,5.790840512
404,2040,SSP5,7.362787183
404,2045,SSP5,8.945796209
404,2050,SSP5,10.18682267
404,2055,SSP5,10.78599107
404,2060,SSP5,10.31288218
404,2065,SSP5,9.640320267
404,2070,SSP5,7.535085474
404,2075,SSP5,-0.924043869
404,2080,SSP5,-6.606082329
404,2085,SSP5,-11.71898499
404,2090,SSP5,-20.79090316
404,2095,SSP5,-53.11567339
404,2100,SSP5,-67.75079987
417,2015,SSP5,NA
417,2020,SSP5,6.848089065
417,2025,SSP5,8.593640821
417,2030,SSP5,11.74864121
417,2035,SSP5,16.51583156
417,2040,SSP5,22.23868235
417,2045,SSP5,28.37554554
417,2050,SSP5,35.04398279
417,2055,SSP5,40.18399597
417,2060,SSP5,45.12733245
417,2065,SSP5,51.595022
417,2070,SSP5,57.04460185
417,2075,SSP5,61.67593844
417,2080,SSP5,68.21644159
417,2085,SSP5,70.81257035
417,2090,SSP5,72.16201878
417,2095,SSP5,78.58509718
417,2100,SSP5,79.17212639
116,2015,SSP5,NA
116,2020,SSP5,0.390976239
116,2025,SSP5,0.196650583
116,2030,SSP5,-0.223574174
116,2035,SSP5,-0.998082941
116,2040,SSP5,-2.29209046
116,2045,SSP5,-4.245021838
116,2050,SSP5,-6.973854827
116,2055,SSP5,-10.59984104
116,2060,SSP5,-14.82114304
116,2065,SSP5,-19.85225738
116,2070,SSP5,-25.62398099
116,2075,SSP5,-32.91306966
116,2080,SSP5,-39.58884513
116,2085,SSP5,-46.79802675
116,2090,SSP5,-56.73090171
116,2095,SSP5,-64.60561629
116,2100,SSP5,-71.80448093
410,2015,SSP5,NA
410,2020,SSP5,-5.29553388
410,2025,SSP5,-8.90145231
410,2030,SSP5,-14.56253239
410,2035,SSP5,-21.45967304
410,2040,SSP5,-29.44221306
410,2045,SSP5,-39.37240308
410,2050,SSP5,-50.49001159
410,2055,SSP5,-62.82822135
410,2060,SSP5,-77.01235066
410,2065,SSP5,-94.07074341
410,2070,SSP5,-110.9820994
410,2075,SSP5,-130.1656189
410,2080,SSP5,-154.7706255
410,2085,SSP5,-178.1664725
410,2090,SSP5,-202.3503414
410,2095,SSP5,-225.8076066
410,2100,SSP5,-259.1654922
414,2015,SSP5,NA
414,2020,SSP5,-30.76069125
414,2025,SSP5,-35.98361962
414,2030,SSP5,-43.75977094
414,2035,SSP5,-55.11243406
414,2040,SSP5,-69.97933954
414,2045,SSP5,-86.97157517
414,2050,SSP5,-104.3936441
414,2055,SSP5,-118.7878622
414,2060,SSP5,-130.7969582
414,2065,SSP5,-145.5585555
414,2070,SSP5,-154.0961916
414,2075,SSP5,-158.8959216
414,2080,SSP5,-170.5733457
414,2085,SSP5,-171.0340361
414,2090,SSP5,-167.9253829
414,2095,SSP5,-178.6574429
414,2100,SSP5,-171.6417538
418,2015,SSP5,NA
418,2020,SSP5,0.149513527
418,2025,SSP5,0.173046831
418,2030,SSP5,0.202802436
418,2035,SSP5,0.232621589
418,2040,SSP5,0.26451638
418,2045,SSP5,0.257053704
418,2050,SSP5,0.219387546
418,2055,SSP5,0.141472668
418,2060,SSP5,0.078039956
418,2065,SSP5,-0.131529767
418,2070,SSP5,-0.349184841
418,2075,SSP5,-0.609354367
418,2080,SSP5,-1.006265454
418,2085,SSP5,-1.391986514
418,2090,SSP5,-1.81308821
418,2095,SSP5,-2.817358782
418,2100,SSP5,-3.336406711
422,2015,SSP5,NA
422,2020,SSP5,9.552880302
422,2025,SSP5,11.63419755
422,2030,SSP5,14.74459032
422,2035,SSP5,19.16877819
422,2040,SSP5,24.85809348
422,2045,SSP5,31.70277142
422,2050,SSP5,39.36925134
422,2055,SSP5,47.38839856
422,2060,SSP5,56.15688994
422,2065,SSP5,65.66315948
422,2070,SSP5,77.14844346
422,2075,SSP5,88.5080013
422,2080,SSP5,99.76407592
422,2085,SSP5,111.7184801
422,2090,SSP5,122.8924193
422,2095,SSP5,133.7854241
422,2100,SSP5,147.0681996
430,2015,SSP5,NA
430,2020,SSP5,0.719274227
430,2025,SSP5,0.564914015
430,2030,SSP5,-0.141011546
430,2035,SSP5,-2.108826663
430,2040,SSP5,-6.907067138
430,2045,SSP5,-16.70167019
430,2050,SSP5,-34.85358712
430,2055,SSP5,-65.57744603
430,2060,SSP5,-116.0917646
430,2065,SSP5,-189.1100349
430,2070,SSP5,-291.0982869
430,2075,SSP5,-438.5878607
430,2080,SSP5,-610.952966
430,2085,SSP5,-818.4224805
430,2090,SSP5,-1061.507489
430,2095,SSP5,-1416.137383
430,2100,SSP5,-1764.240703
434,2015,SSP5,NA
434,2020,SSP5,-2.881527595
434,2025,SSP5,-4.145746217
434,2030,SSP5,-6.175700408
434,2035,SSP5,-9.011048754
434,2040,SSP5,-12.92318982
434,2045,SSP5,-17.52881635
434,2050,SSP5,-22.48202667
434,2055,SSP5,-27.86277726
434,2060,SSP5,-33.52582205
434,2065,SSP5,-39.95588063
434,2070,SSP5,-48.10081298
434,2075,SSP5,-56.40146828
434,2080,SSP5,-66.39935517
434,2085,SSP5,-75.76844894
434,2090,SSP5,-85.13160454
434,2095,SSP5,-97.89118766
434,2100,SSP5,-108.1222903
662,2015,SSP5,NA
662,2020,SSP5,0.034115348
662,2025,SSP5,0.040701498
662,2030,SSP5,0.048437325
662,2035,SSP5,0.054073107
662,2040,SSP5,0.056519813
662,2045,SSP5,0.051905963
662,2050,SSP5,0.036084265
662,2055,SSP5,0.007563342
662,2060,SSP5,-0.038779045
662,2065,SSP5,-0.110853649
662,2070,SSP5,-0.207141031
662,2075,SSP5,-0.335529397
662,2080,SSP5,-0.508424068
662,2085,SSP5,-0.707495588
662,2090,SSP5,-0.942952037
662,2095,SSP5,-1.205932522
662,2100,SSP5,-1.555918265
144,2015,SSP5,NA
144,2020,SSP5,8.34831599
144,2025,SSP5,6.701139153
144,2030,SSP5,3.086787328
144,2035,SSP5,-3.569479599
144,2040,SSP5,-14.08693247
144,2045,SSP5,-29.08384749
144,2050,SSP5,-49.62291831
144,2055,SSP5,-75.48734496
144,2060,SSP5,-107.9481593
144,2065,SSP5,-150.2621442
144,2070,SSP5,-198.0453465
144,2075,SSP5,-247.9461254
144,2080,SSP5,-312.2527852
144,2085,SSP5,-378.5745543
144,2090,SSP5,-443.0764033
144,2095,SSP5,-520.2198588
144,2100,SSP5,-631.0388126
426,2015,SSP5,NA
426,2020,SSP5,1.042625208
426,2025,SSP5,1.230780515
426,2030,SSP5,1.506146192
426,2035,SSP5,1.851781934
426,2040,SSP5,2.267607111
426,2045,SSP5,2.811897152
426,2050,SSP5,3.311962997
426,2055,SSP5,3.792215109
426,2060,SSP5,4.230467715
426,2065,SSP5,4.987321446
426,2070,SSP5,5.388613306
426,2075,SSP5,5.58092387
426,2080,SSP5,5.65054834
426,2085,SSP5,6.627718339
426,2090,SSP5,7.009518439
426,2095,SSP5,7.570039488
426,2100,SSP5,8.054617692
440,2015,SSP5,NA
440,2020,SSP5,0.922290883
440,2025,SSP5,0.964900278
440,2030,SSP5,1.024982556
440,2035,SSP5,1.066532224
440,2040,SSP5,1.072923287
440,2045,SSP5,0.999565479
440,2050,SSP5,0.870800744
440,2055,SSP5,0.600911099
440,2060,SSP5,0.404040648
440,2065,SSP5,0.218956959
440,2070,SSP5,-0.303060041
440,2075,SSP5,-0.880446903
440,2080,SSP5,-1.330194937
440,2085,SSP5,-2.247135354
440,2090,SSP5,-2.985762215
440,2095,SSP5,-3.216763296
440,2100,SSP5,-4.716890183
442,2015,SSP5,NA
442,2020,SSP5,-0.075716206
442,2025,SSP5,0.861890297
442,2030,SSP5,2.314965961
442,2035,SSP5,4.261749867
442,2040,SSP5,6.761897086
442,2045,SSP5,9.818713014
442,2050,SSP5,13.52437457
442,2055,SSP5,17.79117424
442,2060,SSP5,22.72242394
442,2065,SSP5,28.37014055
442,2070,SSP5,34.80137378
442,2075,SSP5,42.10382264
442,2080,SSP5,49.98227566
442,2085,SSP5,58.42259562
442,2090,SSP5,67.71552243
442,2095,SSP5,77.75358703
442,2100,SSP5,87.72520244
428,2015,SSP5,NA
428,2020,SSP5,0.581460867
428,2025,SSP5,0.47138108
428,2030,SSP5,0.243332388
428,2035,SSP5,-0.151872398
428,2040,SSP5,-0.787707153
428,2045,SSP5,-1.569687766
428,2050,SSP5,-2.459058864
428,2055,SSP5,-3.601666628
428,2060,SSP5,-4.704682808
428,2065,SSP5,-5.845241821
428,2070,SSP5,-7.374895922
428,2075,SSP5,-8.719185349
428,2080,SSP5,-9.668428682
428,2085,SSP5,-11.28737494
428,2090,SSP5,-12.41069944
428,2095,SSP5,-12.74851253
428,2100,SSP5,-14.47758191
446,2015,SSP5,NA
446,2020,SSP5,-3.170128916
446,2025,SSP5,-3.671194629
446,2030,SSP5,-4.256727205
446,2035,SSP5,-4.835120465
446,2040,SSP5,-5.514485263
446,2045,SSP5,-6.203662359
446,2050,SSP5,-6.874487795
446,2055,SSP5,-7.475142263
446,2060,SSP5,-8.160848268
446,2065,SSP5,-8.699308265
446,2070,SSP5,-9.150012798
446,2075,SSP5,-9.698843397
446,2080,SSP5,-9.956700635
446,2085,SSP5,-10.11614127
446,2090,SSP5,-10.17018234
