"","scenario","country or area","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"685","SSP4","NCL",37.36,38.781,40.224,41.684,43.161,44.646,46.142,47.646,49.156,50.442,51.232,52.022,52.811,53.597,54.382,55.165,55.873,56.262,56.651,57.039,57.426,57.812,58.197,58.532,58.683,58.834,58.985,59.135,59.286,59.434,59.577,59.719,59.862,60.004,60.146,60.288,60.475,60.838,61.199,61.559,61.919,62.276,62.632,62.987,63.341,63.965,64.638,65.306,65.969,66.624,67.03608478,67.45402037,67.86409629,68.26776152,68.66607721,69.05350387,69.43523269,69.81885661,70.19500958,70.56257757,70.93423513,71.30406459,71.65721158,72.01649755,72.38060084,72.72542558,73.06710037,73.40343997,73.73641061,74.05853692,74.36958105,74.69899765,75.00959581,75.31795654,75.63015012,75.92123742,76.20465812,76.48479411,76.77920646,77.05905293,77.33084219,77.59932449,77.85990956,78.10537064,78.36363362,78.61595422,78.85839463,79.09476901,79.31660491,79.53356011,79.75865462,79.96895417,80.17193956,80.36790193,80.57116334,80.76846268,80.96295895,81.15490381,81.34249176,81.52790639,81.70853826,81.88732199,82.06134848,82.23124304,82.39751907,82.57424122,82.75019199,82.92063521,83.08038785,83.23804662,83.39938142,83.5545687,83.7081309,83.86044649,84.00718053,84.15148438,84.29248536,84.43207141,84.56836265,84.70212808,84.83174883,84.95866238,85.08412919,85.40209321,85.69485851,86.00406776,86.31937256,86.60503497,86.9111469,87.20518957,87.47339519,87.76112229,88.04384516,88.31296411,88.57181196,88.82769157,89.07810299,89.32063807,89.55980595,89.77887821,89.99522429
"686","SSP4","NZL",75.998,76.525,77.133,77.73,78.317,78.891,79.421,79.852,80.277,80.695,81.106,81.491,81.819,82.141,82.46,82.774,83.028,83.128,83.229,83.328,83.428,83.511,83.552,83.592,83.633,83.673,83.78,84.025,84.268,84.506,84.742,84.95,85.103,85.254,85.404,85.553,85.7,85.781,85.861,85.941,86.021,86.1,86.161,86.221,86.281,86.341,86.4,86.34,86.28,86.22,86.55505664,86.88735007,87.20685277,87.48709224,87.77377006,88.05808772,88.32477879,88.58542308,88.84140101,89.09037101,89.33404204,89.57390077,89.7923047,90.00916851,90.2233884,90.43347597,90.64997258,90.86225106,91.06868603,91.2788143,91.48514267,91.68656218,91.88960791,92.08864279,92.28254879,92.47214797,92.68414491,92.88966409,93.09084313,93.2883853,93.50125801,93.70932887,93.92250093,94.11616071,94.31514862,94.50860437,94.68435445,94.85464463,95.01937376,95.17724804,95.33125729,95.48178725,95.62640364,95.76731094,95.90324491,96.03493403,96.16236024,96.28694921,96.406716,96.52341763,96.61989869,96.7236991,96.82424044,96.92191024,97.05655622,97.18824253,97.31410183,97.44006344,97.56089577,97.68059075,97.79470814,97.90768737,98.01502851,98.11680418,98.21700061,98.31196133,98.40482897,98.49276501,98.57591095,98.65436379,98.72865509,98.79897914,98.86546771,98.92814671,98.98753971,99.04363582,99.0966467,99.14669316,99.19401972,99.2387724,99.28106594,99.32101443,99.35872427,99.3944602,99.41360288,99.43213674,99.45007852,99.46748627,99.48429094,99.50062734,99.51643608
"687","SSP4","NIC",39.581,40.03,40.481,41.005,41.855,42.707,43.565,44.427,45.293,46.16,47.03,47.785,48.063,48.341,48.62,48.898,49.177,49.456,49.734,50.013,50.292,50.57,50.849,51.127,51.406,51.684,51.963,52.241,52.519,52.797,53.075,53.352,53.63,53.907,54.183,54.437,54.587,54.737,54.886,55.036,55.185,55.335,55.484,55.633,55.782,55.935,56.132,56.328,56.525,56.721,57.21509036,57.69913217,58.18403038,58.67925346,59.15880754,59.63879353,60.11876156,60.61647523,61.11096513,61.60859974,62.09581633,62.58998693,63.07254001,63.54941918,64.02863058,64.50813797,64.97990176,65.43773022,65.89092999,66.33340289,66.76202456,67.17114544,67.58403002,67.99012239,68.39539974,68.80616753,69.19317924,69.57700095,69.95243942,70.32383519,70.69816597,71.06882177,71.42204615,71.7854079,72.14316738,72.48366431,72.81595078,73.14825334,73.47421075,73.78950749,74.10534472,74.40767492,74.71134545,75.02256757,75.33034878,75.63466779,75.92250871,76.20449297,76.47840039,76.77203804,77.05329152,77.32700906,77.59482325,77.85570535,78.09964674,78.34093013,78.57492304,78.80606179,79.03160664,79.25544453,79.47340501,79.68858207,79.89935108,80.10501364,80.31173668,80.5148887,80.71329716,80.91055212,81.1021007,81.29064173,81.47580756,81.65851041,81.83794716,82.01306169,82.18708372,82.35403733,82.52947328,82.70524919,82.87714166,83.04758441,83.20404213,83.35887068,83.50939897,83.65420666,83.79759683,83.93951409,84.07764452,84.22120285,84.36259345,84.50315378,84.63926694
"688","SSP4","NER",5.793,5.896,6,6.259,6.529,6.809,7.1,7.493,7.906,8.339,8.794,9.271,9.772,10.296,10.845,11.419,12.021,12.648,13.025,13.233,13.443,13.656,13.871,14.09,14.312,14.536,14.763,14.993,15.209,15.289,15.368,15.449,15.529,15.61,15.691,15.773,15.855,15.937,16.02,16.103,16.186,16.26,16.255,16.251,16.247,16.242,16.238,16.234,16.229,16.225,16.46602948,16.71625793,16.96784969,17.22296793,17.47552633,17.71265773,17.9530229,18.19454469,18.44569851,18.7018285,18.95988842,19.22024409,19.48626215,19.75249266,20.01914675,20.29420968,20.57361672,20.85576131,21.13929575,21.42359713,21.70810003,21.99783108,22.27477881,22.54920718,22.82620028,23.11441724,23.39844954,23.693626,24.01145643,24.33217489,24.64990691,24.98173,25.31185084,25.63732079,25.96155806,26.28062782,26.60075379,26.92166897,27.24942014,27.57774069,27.90351962,28.23975935,28.57220603,28.91305853,29.25432187,29.59108182,29.93026307,30.25860516,30.58516794,30.90680335,31.23451419,31.57234591,31.90442012,32.23740435,32.56950233,32.91836846,33.24893809,33.58077793,33.91320762,34.24849445,34.5818288,34.91791068,35.25088119,35.58620957,35.93079973,36.27625504,36.63392652,36.98353261,37.33053988,37.67516751,38.03343848,38.38571989,38.72897693,39.06863992,39.41854501,39.76549062,40.10933105,40.43592827,40.76368879,41.0847926,41.40792337,41.72417669,42.04177123,42.356438,42.67164111,42.98262742,43.29108309,43.60308572,43.91454911,44.22706825,44.55517681
"689","SSP4","NGA",15.41,15.633,15.858,16.087,16.318,16.551,16.788,17.027,17.269,17.513,17.76,18.151,18.549,18.952,19.363,19.78,20.205,20.636,21.074,21.518,21.97,22.671,23.389,24.122,24.872,25.635,26.414,27.209,28.019,28.842,29.68,30.176,30.677,31.182,31.691,32.205,32.725,33.247,33.773,34.304,34.84,35.669,36.508,37.356,38.212,39.074,39.943,40.819,41.702,42.588,43.23778538,43.89114672,44.54169162,45.17842865,45.83275432,46.49791841,47.13893627,47.77737436,48.43040156,49.07517147,49.71628219,50.36821956,51.03481143,51.68985557,52.34301537,52.99459749,53.64363387,54.28808619,54.9151989,55.5334879,56.15402159,56.75746531,57.36966811,57.96487483,58.55404332,59.13909218,59.71414729,60.29040347,60.85432095,61.40779253,61.95722476,62.50701487,63.05120373,63.58214522,64.12587195,64.65417531,65.16689195,65.6806851,66.18251235,66.68975698,67.17626916,67.65126338,68.11853256,68.59764368,69.04915446,69.48516487,69.91896983,70.34372102,70.76165817,71.19472283,71.60260824,72.02186374,72.43471464,72.82990702,73.22829785,73.61413952,73.99583972,74.37023522,74.74438558,75.10891242,75.46411679,75.79927829,76.13582322,76.46335065,76.78377811,77.10316047,77.41100834,77.71391879,77.99609507,78.27387267,78.55053765,78.81877128,79.07852942,79.33590164,79.58442194,79.82430331,80.06412601,80.2974539,80.53018429,80.75394478,80.97023134,81.18818556,81.39271661,81.59327489,81.79050625,81.97252865,82.16018051,82.34399943,82.53508675,82.72358424,82.91179852
"690","SSP4","MKD",34.02,35.214,36.473,37.75,39.047,40.355,41.68,43.016,44.364,45.718,47.079,48.246,48.827,49.407,49.988,50.569,51.151,51.73,52.31,52.889,53.469,54.007,54.43,54.853,55.276,55.696,56.117,56.536,56.955,57.373,57.789,58.234,58.764,59.291,59.794,59.587,59.38,59.172,58.965,58.757,58.548,58.339,58.13,57.921,57.711,57.532,57.383,57.264,57.175,57.117,57.60133835,58.07891849,58.5583079,59.04417275,59.52781858,60.0145844,60.50558358,60.99294697,61.48403007,61.96890098,62.46480121,62.95102423,63.43699768,63.91020695,64.39022861,64.86070852,65.32050171,65.77242837,66.21992296,66.65931728,67.07132988,67.48882257,67.90542165,68.30915494,68.72291162,69.10835923,69.49035475,69.86767095,70.24276523,70.6145697,70.98896537,71.35806672,71.72358943,72.08020149,72.42208667,72.75831029,73.08831145,73.41259863,73.74554976,74.0554777,74.36924563,74.69925044,75.00941914,75.3182513,75.63081532,75.92215294,76.20278471,76.48088161,76.77682228,77.05692237,77.32775743,77.59630675,77.85677616,78.10361155,78.34443934,78.57825259,78.81082776,79.03643885,79.25907607,79.47761965,79.69261283,79.9025594,80.10999532,80.31732557,80.52213535,80.72189896,80.9164239,81.10787188,81.29780613,81.48273824,81.66420743,81.84122315,82.01617322,82.18741041,82.35461673,82.53159723,82.70875545,82.87912157,83.04664375,83.20410459,83.35697147,83.5067791,83.65339843,83.79688291,83.93767227,84.0772482,84.22052693,84.35888313,84.49135437,84.62161768,84.74888733
"691","SSP4","MNP",51.219,52.741,54.26,55.771,57.274,58.759,60.231,61.688,64.592,67.384,70.062,72.609,75.021,77.28,79.016,80.554,82.007,83.37,84.651,85.85,86.784,87.117,87.444,87.763,88.076,88.381,88.679,88.971,89.257,89.535,89.731,89.697,89.662,89.627,89.592,89.557,89.655,89.784,89.912,90.038,90.152,90.235,90.316,90.398,90.478,90.558,90.638,90.716,90.795,90.872,91.11987045,91.3621473,91.59925792,91.83154233,92.05810794,92.27911465,92.49555172,92.70701118,92.91339218,93.11412445,93.31108337,93.52351672,93.73071504,93.94186437,94.14891059,94.34657348,94.539907,94.71349287,94.88288638,95.04627478,95.20369292,95.35723479,95.50739309,95.65116727,95.7911931,95.92712683,96.05856342,96.18594615,96.31069384,96.43041674,96.54678539,96.64327482,96.74637092,96.84701,96.94484132,97.0788498,97.20927597,97.33484047,97.46002072,97.5795696,97.69855478,97.81192205,97.92378975,98.03022701,98.13498036,98.23398007,98.32798796,98.42009208,98.50717443,98.58930326,98.66706291,98.74070984,98.81045751,98.87618726,98.93836014,98.99712971,99.05269328,99.10534835,99.15497891,99.20176722,99.24603121,99.28799956,99.32765807,99.36499459,99.40036526,99.41923409,99.43751165,99.45533118,99.47255119,99.48929198,99.50549585,99.5211302,99.5363062,99.55099766,99.56526198,99.57900836,99.59229979,99.60521049,99.61770746,99.62984376,99.64152258,99.65287928,99.66388534,99.6745701,99.68486139,99.69486976,99.70454902,99.71392246,99.72299361,99.73178826,99.74029276
"692","SSP4","NOR",49.92,50.998,52.653,54.302,55.944,57.568,59.179,60.77,62.34,63.881,65.396,66.23,66.725,67.216,67.703,68.187,68.667,69.142,69.614,70.081,70.545,70.787,70.918,71.049,71.18,71.31,71.44,71.57,71.699,71.828,71.956,72.265,72.665,73.061,73.453,73.787,74.062,74.476,75.027,75.569,76.02,76.378,76.733,77.084,77.399,77.675,77.95,78.234,78.526,78.815,79.06318797,79.30578415,79.54197304,79.77223867,80.00388579,80.22292828,80.43762007,80.64734811,80.86253608,81.07232651,81.26999701,81.46368799,81.65428283,81.84239152,82.02615857,82.20585798,82.38093699,82.5655052,82.74728221,82.93254115,83.11010019,83.28198952,83.4503968,83.6163614,83.768859,83.9175948,84.06190826,84.20372226,84.34430475,84.48217406,84.62078437,84.75389072,84.88387207,85.01094278,85.33057456,85.62349549,85.93235791,86.24757129,86.53599913,86.83962163,87.13585831,87.40251085,87.67985291,87.96853316,88.24143253,88.50330712,88.75884396,89.0110175,89.25714159,89.49718178,89.73394897,89.95168922,90.16614372,90.37828465,90.58760477,90.8009783,91.00824346,91.2079881,91.41486486,91.61984193,91.82526368,92.02508951,92.22193672,92.41507131,92.60334009,92.81338846,93.01711038,93.21578346,93.43164991,93.63995668,93.85473285,94.06333831,94.26528838,94.46126705,94.63743534,94.80809224,94.97378533,95.13454776,95.29047112,95.44106316,95.58743432,95.72957862,95.86700121,96.00045972,96.12956566,96.2546813,96.37564802,96.49302422,96.59110015,96.68616476,96.78808912
"693","SSP4","OMN",16.4,17.475,18.607,19.794,21.04,22.338,23.694,25.106,26.575,28.093,29.665,31.287,32.958,34.669,36.423,38.213,40.039,41.888,43.762,45.654,47.562,49.471,51.385,53.294,55.197,57.079,58.944,60.783,62.594,64.366,66.102,67.796,69.447,71.044,71.688,71.669,71.649,71.629,71.609,71.589,71.569,71.549,71.529,71.509,71.827,72.4,72.967,73.527,74.08,74.624,75.09702779,75.55645133,76.0051741,76.44006707,76.84765594,77.24458723,77.62942234,77.99994484,78.37509582,78.71925006,79.05954389,79.3934995,79.72156472,80.03620786,80.35470434,80.6596264,80.94474901,81.22335311,81.48054226,81.73189456,81.97610994,82.21437062,82.45061413,82.69128931,82.93115814,83.16073612,83.38362981,83.59986124,83.80422905,84.00211377,84.19330091,84.37683953,84.56092035,84.73691228,84.90862057,85.07307243,85.40584448,85.72076326,86.04940593,86.38762125,86.69384044,87.0192967,87.31008866,87.61861627,87.93074446,88.23672758,88.52117814,88.80058429,89.07592541,89.31608138,89.55627795,89.79248286,90.02577584,90.28235643,90.50726992,90.72946452,90.94786272,91.1607162,91.36930622,91.57398927,91.80526002,92.03425014,92.25770113,92.47525913,92.68576899,92.89236179,93.09392557,93.29028571,93.50378658,93.71168602,93.92455145,94.13093081,94.33089925,94.52368995,94.69765408,94.8657979,95.02940839,95.18808942,95.34202654,95.49121853,95.63613667,95.77663187,95.9124769,96.04429135,96.17206001,96.29585092,96.4159265,96.53209837,96.62886943,96.7325114,96.83326443
"694","SSP4","PAK",22.104,22.501,22.751,23.002,23.256,23.511,23.769,24.028,24.289,24.552,24.817,25.084,25.353,25.671,26.005,26.341,26.681,27.023,27.368,27.715,28.066,28.38,28.619,28.859,29.101,29.344,29.588,29.833,30.08,30.327,30.576,30.826,31.077,31.329,31.582,31.836,32.092,32.348,32.585,32.783,32.982,33.18,33.38,33.58,33.781,33.982,34.184,34.387,34.59,34.793,35.3052123,35.81260682,36.32184314,36.83632276,37.35875252,37.88527801,38.42751746,38.96847214,39.51113507,40.05480744,40.59092882,41.12171128,41.65367487,42.17748924,42.70472507,43.22975523,43.73800854,44.24210971,44.75742438,45.26967625,45.77275597,46.26834468,46.77895094,47.28405529,47.79805755,48.3037105,48.80452193,49.3135915,49.82929723,50.36355553,50.90692791,51.4420204,51.97043142,52.49817267,53.03512385,53.55593131,54.07952467,54.60581733,55.11917887,55.62133309,56.1414022,56.6518768,57.1757832,57.68680856,58.1883477,58.69392297,59.19328777,59.6903079,60.19405974,60.69341045,61.19709138,61.69308292,62.17754022,62.66716708,63.15304089,63.63309268,64.12090615,64.59570601,65.06337641,65.5204362,65.96846316,66.40840429,66.83534865,67.2474505,67.65948685,68.06440663,68.46781909,68.87271565,69.25470377,69.63569116,70.01319196,70.38277751,70.75072537,71.12245487,71.4778401,71.83792164,72.19406513,72.53525121,72.87471967,73.21656724,73.5492597,73.8747633,74.2040223,74.51534523,74.82465352,75.13557526,75.44099306,75.74529328,76.03145561,76.31147211,76.58558753
"695","SSP4","PLW",56.823,57.114,57.405,57.696,57.987,58.276,58.565,58.853,59.142,59.429,59.715,60.001,60.287,60.571,60.855,61.138,61.421,61.702,61.983,62.263,62.542,63.409,64.422,65.421,66.409,67.38,68.188,68.541,68.892,69.24,69.593,69.966,70.337,70.704,71.069,71.431,71.306,71.066,70.825,70.582,70.338,70.093,69.847,69.6,70.383,71.152,71.91,72.655,73.389,74.109,74.4232471,74.74501741,75.0617659,75.3761091,75.67770715,75.97285437,76.26145212,76.55295353,76.83775331,77.11650361,77.38770005,77.65433896,77.90415863,78.14908562,78.39843192,78.64118308,78.88397218,79.12135011,79.34410654,79.55980867,79.77297794,79.98338051,80.18611256,80.38228088,80.58328391,80.78260856,80.97729473,81.16924422,81.35759844,81.54181239,81.72470437,81.90317591,82.07656335,82.24554451,82.41042136,82.5879465,82.76224451,82.93206908,83.09124188,83.24506463,83.39945654,83.54912717,83.70318765,83.85468323,84.00204795,84.14661947,84.28759947,84.42628493,84.565683,84.69973504,84.83126935,84.95889042,85.08512953,85.39977843,85.69304105,86.00018503,86.3134405,86.60091427,86.9085812,87.20289827,87.4692028,87.75533197,88.0407573,88.30803399,88.56801881,88.82341819,89.07480219,89.3183214,89.55775473,89.77785434,89.99699055,90.21117712,90.4236138,90.64070046,90.8509143,91.05539875,91.26596958,91.47133483,91.67290348,91.87575795,92.0749126,92.27025902,92.46178935,92.67435023,92.88092404,93.08243271,93.27920115,93.49360116,93.70157581,93.91468286,94.12064685
"696","SSP4","PAN",41.249,41.853,42.494,43.137,43.784,44.431,45.08,45.732,46.385,47.038,47.64,47.919,48.199,48.479,48.759,49.038,49.319,49.598,49.879,50.159,50.447,50.786,51.126,51.465,51.805,52.143,52.482,52.82,53.159,53.497,53.903,54.757,55.609,56.456,57.301,58.141,58.978,59.807,60.632,61.451,62.198,62.497,62.794,63.091,63.387,63.682,63.976,64.268,64.56,64.851,65.31130575,65.76799582,66.21622183,66.65749934,67.07123735,67.49504913,67.91376615,68.34303449,68.7637264,69.17826783,69.58881932,69.99778942,70.38435,70.77661594,71.16141603,71.54627259,71.92402482,72.30113335,72.65929177,73.01044693,73.37532,73.73872245,74.07260947,74.38810042,74.70573255,75.01739524,75.32670089,75.63612636,75.92466849,76.20591403,76.48184586,76.77800948,77.0598831,77.33226798,77.60015439,77.87147907,78.12593067,78.38139228,78.63268758,78.8809099,79.11674463,79.35035032,79.57242678,79.79511358,80.01185156,80.21949703,80.41685399,80.61854358,80.81497942,81.00698589,81.19701208,81.38571986,81.57070379,81.74995078,81.92732132,82.10099014,82.2696493,82.43603786,82.61259182,82.78708874,82.96434678,83.13078005,83.29459759,83.45558412,83.61233539,83.76200468,83.90997851,84.05546585,84.19838851,84.33881275,84.47390885,84.61196627,84.74554364,84.87553622,85.00376672,85.32449726,85.61894623,85.93050044,86.24508478,86.53374733,86.83598124,87.12964941,87.39940468,87.67781016,87.96368016,88.2372167,88.49832356,88.75411716,89.00332986,89.24976537,89.49085012
"697","SSP4","PNG",3.725,4.024,4.347,4.694,5.069,5.47,5.902,6.712,7.625,8.649,9.796,11.078,11.3,11.507,11.717,11.93,12.147,12.366,12.59,12.817,13.047,13.242,13.428,13.616,13.806,13.998,14.193,14.39,14.589,14.791,14.994,14.816,14.629,14.445,14.262,14.081,13.901,13.724,13.549,13.375,13.204,13.182,13.164,13.146,13.127,13.109,13.091,13.073,13.055,13.037,13.3615328,13.69785252,14.04100324,14.38755562,14.74022437,15.09230795,15.44876425,15.81040766,16.17893687,16.55681287,16.94186577,17.33161639,17.71720605,18.10399341,18.49518008,18.89301956,19.29610466,19.70638402,20.1242067,20.55435143,20.98966952,21.43450909,21.87741625,22.32602463,22.77050104,23.23158544,23.70554693,24.18058851,24.66084007,25.14778893,25.63175369,26.11977197,26.61377585,27.11583893,27.62344998,28.14321149,28.66308597,29.19158114,29.70760956,30.22156429,30.72794141,31.24871162,31.76586264,32.27799603,32.79970915,33.32663365,33.85092153,34.36525601,34.88092692,35.38497082,35.89406583,36.41241228,36.92621413,37.45296575,37.98585626,38.52490493,39.07440252,39.63401166,40.18660141,40.73676884,41.27761003,41.82820542,42.36971154,42.91559795,43.44875999,43.98036254,44.50536932,45.03037615,45.55685141,46.08014679,46.6006869,47.12224465,47.65030265,48.1783297,48.70673531,49.23921861,49.77342884,50.32057013,50.88165394,51.43811475,51.98033661,52.52379439,53.07956955,53.62639373,54.1774797,54.72143066,55.25789902,55.76795057,56.2777732,56.79705463,57.33061003
"698","SSP4","PRY",35.569,35.67,35.771,35.916,36.079,36.243,36.407,36.571,36.735,36.9,37.065,37.23,37.396,37.916,38.447,38.981,39.518,40.056,40.598,41.141,41.688,42.235,42.785,43.512,44.247,44.983,45.722,46.463,47.207,47.949,48.694,49.439,50.186,50.844,51.488,52.131,52.774,53.414,54.054,54.693,55.331,55.966,56.6,56.977,57.305,57.633,57.96,58.286,58.612,58.937,59.44280709,59.96002735,60.47290918,60.98068116,61.49574459,61.99428014,62.4854238,62.97967287,63.4647499,63.94838552,64.44430946,64.92738971,65.39851695,65.86387292,66.32039273,66.76810345,67.19475138,67.61684915,68.03115204,68.45343663,68.87887372,69.29508759,69.71305305,70.12359365,70.51658669,70.91567181,71.3122925,71.69054902,72.07697006,72.45221777,72.82477491,73.1966891,73.56296394,73.91262675,74.26400463,74.59638889,74.93491497,75.26650073,75.59831572,75.90001491,76.19443899,76.48573257,76.79063524,77.08591059,77.3801003,77.66696531,77.93753479,78.20139841,78.45977273,78.7162773,78.9712889,79.22042543,79.46447903,79.69471003,79.92082261,80.15659163,80.37444693,80.58424899,80.79281564,80.99639552,81.19712797,81.39495418,81.58645023,81.77558506,81.96006727,82.14328237,82.31868339,82.50353985,82.68786918,82.86712529,83.04344063,83.20832095,83.37130356,83.52786343,83.68124391,83.83263203,83.97891945,84.12338991,84.26618629,84.40447094,84.54372264,84.67765966,84.81066125,84.93919396,85.06573303,85.38525687,85.67889002,85.98639794,86.30120962,86.58789423,86.89415396
"699","SSP4","PER",46.811,47.398,48.514,49.632,50.752,51.868,52.983,54.096,55.207,56.309,57.406,58.496,59.547,60.188,60.827,61.461,62.093,62.719,63.341,63.96,64.574,65.182,65.61,66.031,66.449,66.864,67.277,67.687,68.095,68.499,68.901,69.3,69.697,70.089,70.521,70.951,71.377,71.798,72.216,72.631,73.042,73.448,73.85,74.249,74.644,75.034,75.421,75.803,76.052,76.241,76.53738954,76.84556727,77.14451815,77.42433622,77.70858929,77.99469503,78.2744656,78.54635804,78.81241378,79.07338639,79.32982141,79.57972864,79.82199923,80.06289584,80.29730427,80.5281967,80.75331204,80.97479036,81.19072213,81.39353625,81.58438987,81.77413997,81.95874175,82.13937243,82.31739031,82.50322398,82.69548996,82.87928899,83.06264588,83.23560607,83.40694307,83.57334007,83.73654225,83.88641452,84.03043537,84.17484244,84.31522062,84.45355876,84.59192695,84.72646708,84.85787195,84.98440475,85.11083843,85.42658231,85.71864405,86.02547408,86.33778195,86.62563519,86.92983774,87.22389278,87.49156326,87.77864292,88.06341573,88.32818414,88.58785048,88.84189284,89.09133995,89.33559842,89.5736726,89.79335861,90.01252786,90.22723457,90.43836689,90.65571618,90.86604663,91.07020973,91.28063276,91.48716851,91.69040075,91.89284918,92.09297837,92.28749667,92.47893332,92.69119261,92.89716154,93.09785837,93.29480058,93.50808211,93.71582127,93.92868924,94.13458952,94.33406797,94.52731291,94.70124826,94.86991822,95.03352785,95.19255509,95.34633172,95.49583856,95.6405406,95.78106442
