"","scenario","country or area","1950","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"831","SSP5","COG",24.926,28.143,31.601,35.273,39.129,43.264,47.857,52.221,54.324,56.413,58.695,60.988,63.256,66.54819876,69.61522507,72.41920976,75.05204733,77.32909969,79.39501009,81.21242031,82.77706708,84.17952781,85.32831605,87.68282556,89.58334709,91.28006449,92.57884095,94.09927781,95.32944385,96.31292563,97.43880657
"832","SSP5","COD",19.1,20.654,22.3,23.434,24.608,25.821,27.072,28.513,30.633,32.838,35.122,37.481,40.013,43.71493017,47.31295925,50.88609063,54.4135478,57.78552419,61.09083834,64.2556167,67.32544667,70.20067888,72.89467338,75.39049713,77.55583801,79.40988781,80.94580413,82.35264266,83.58186632,84.77719252,85.81733554
"833","SSP5","GNQ",15.463,20.355,25.537,26.502,26.954,27.41,27.872,29.94,34.745,40.494,49.092,57.74,65.94,70.007391,73.80234872,77.2987435,80.15465587,82.43423596,84.24024128,85.74297376,88.51171211,90.7206801,92.19071548,93.82354683,95.01446659,96.05932589,97.1584934,98.14014479,98.73606023,99.17123782,99.4586909
"834","SSP5","GAB",11.4,14.135,17.398,23.775,32,42.971,54.682,62.402,69.143,74.797,78.879,82.452,85.533,89.06236867,92.13421619,94.54470563,96.19347095,97.36375457,98.3788332,99.00623687,99.39220655,99.62955181,99.78040996,99.86964197,99.92268251,99.95426496,99.97289196,99.9839418,99.99049464,99.99437484,99.99666862
"835","SSP5","STP",13.49,14.735,16.073,21.833,29.518,31.639,33.482,38.049,43.648,48.631,53.424,59.165,64.952,69.25886793,73.270605,76.77108015,79.73038408,82.1097027,83.98903703,85.55758143,88.35247773,90.59661799,92.08195308,93.32904077,94.69839494,95.81500958,96.96954942,98.02083975,98.69776302,99.14514141,99.44111872
"836","SSP5","DZA",22.213,26.149,30.51,37.643,39.5,40.33,43.542,47.968,52.085,55.997,59.919,63.83,67.54,70.69522271,73.67697588,76.30162388,78.6598503,80.70490249,82.55995185,84.17742442,85.4763988,87.78436347,89.73996264,91.35496545,92.72050188,94.21939292,95.42211775,96.39422948,97.55258306,98.40230394,98.91442439
"837","SSP5","EGY",31.928,34.837,37.864,39.686,41.477,43.291,43.858,43.938,43.478,42.814,42.797,43.027,43.019,46.63413208,50.26847263,53.70572011,57.0780025,60.29484243,63.43060636,66.3670095,69.09469957,71.67306943,74.11773564,76.27099015,78.12445924,79.82566519,81.19811902,82.41568259,83.5576765,84.65539371,85.5767394
"838","SSP5","LBY",19.547,23.208,27.323,33.666,49.671,62.785,70.094,75.45,75.723,75.994,76.387,77.08,78.052,80.59722233,82.81543679,84.54334567,85.88096913,88.45067016,90.33457859,91.86244876,93.14926901,94.55732818,95.71103984,96.64882532,97.73067014,98.52304421,98.99845762,99.34452774,99.57077085,99.74518292,99.84883224
"839","SSP5","MAR",26.184,27.74,29.357,31.862,34.477,37.714,41.21,44.779,48.391,51.692,53.335,55.174,58.018,61.37416318,64.56436727,67.70653605,70.56975048,73.23852292,75.76063373,77.96174356,79.84364188,81.47115699,82.90171553,84.22560914,85.37174874,87.72998496,89.64361077,91.32733472,92.62320275,94.12975884,95.35973898
"840","SSP5","SDN",6.824,8.584,10.746,13.373,16.523,18.943,19.959,22.937,28.61,32.232,32.495,32.76,33.089,36.80899284,40.55358177,44.4966042,48.55343205,52.56719957,56.49212566,60.27212299,63.90912491,67.32280494,70.31772722,73.16452698,75.77450757,78.08626475,80.13930645,81.873801,83.4644893,84.75854845,85.86348469
"841","SSP5","TUN",32.293,35.244,37.511,39.724,43.482,47.588,50.569,53.839,57.946,61.474,63.432,65.237,66.657,69.57446055,72.32616452,74.90761284,77.12926612,79.03868484,80.81272342,82.33504215,83.65877717,84.91524019,85.93277857,88.3522764,90.1046737,91.66823899,92.97260605,94.41588462,95.5880379,96.51801569,97.63547501
"842","SSP5","ESH",31,31.095,31.19,36.185,42.092,59.458,75.688,82.281,84.089,85.522,85.775,86.023,86.268,89.34236588,91.3184308,92.68857139,94.17635696,95.66692663,96.61057297,97.70292084,98.50113943,98.98151544,99.33161581,99.56296075,99.74058945,99.84631313,99.9087651,99.94594871,99.96798472,99.98104782,99.98877834
"843","SSP5","BWA",2.716,2.883,3.06,3.839,7.834,11.884,16.479,26.724,41.933,48.981,53.219,55.944,62.412,67.7146468,72.09217933,75.85427003,79.21568447,81.86446217,83.89682003,85.49713899,89.02641887,91.77251149,94.32118522,96.04239218,97.2512963,98.20509104,98.78141759,99.2017058,99.51247803,99.7104252,99.82835725
"844","SSP5","LSO",1.75,2.049,3.512,6.366,8.608,10.822,11.45,11.752,13.967,16.955,19.548,22.249,24.798,28.856427,33.26135473,37.94442352,42.76367884,47.78151189,52.57010839,57.3691692,61.86965718,65.99383876,69.71783699,72.89997307,76.03767544,78.70556164,81.06336855,83.15783432,84.81354909,86.08225381,88.79987331
"845","SSP5","NAM",13.408,15.526,17.909,20.035,22.292,23.651,25.066,26.366,27.656,29.813,32.373,36.632,41.616,45.46237224,49.49547928,53.41574294,57.26131742,60.83486558,64.19524609,67.41081907,70.33654613,73.12817879,75.73425583,78.03804469,80.00525606,81.69896075,83.31565674,84.51038085,85.59672206,87.8890597,89.82628257
"846","SSP5","ZAF",42.23,44.413,46.619,47.248,47.809,48.109,48.425,49.372,52.037,54.486,56.891,59.536,62.218,65.22557115,68.03150258,70.70092263,73.18644547,75.46063717,77.48394992,79.281819,80.83098218,82.16150615,83.41850405,84.49720508,85.43590675,87.74579055,89.6558258,91.27339092,92.58046115,94.09471889,95.334951
"847","SSP5","SWZ",2.2,2.526,3.913,6.494,9.705,14.004,16.478,18.266,20.202,22.286,22.686,22.038,22.48,25.95824232,29.81537482,33.87543625,38.06261091,42.43480945,46.90912576,51.3457721,55.61750663,59.81767682,63.74288008,67.42115286,70.66843854,73.64897882,76.28420787,78.63303884,80.68002643,82.53135519,84.06937163
"848","SSP5","BEN",4.957,6.804,9.275,12.519,16.691,21.904,27.339,30.796,34.485,36.758,38.333,40.543,43.093,47.9613212,52.60431023,57.21674323,61.58201973,65.54681095,69.16605704,72.40560558,75.28204343,77.79502304,80.03327534,81.96048522,83.65556565,85.16006477,87.88576272,89.82725739,91.42089917,92.77078535,94.24558617
"849","SSP5","BFA",3.837,4.247,4.7,5.198,5.746,6.347,8.805,12.334,13.815,15.131,17.844,21.537,24.633,28.56834684,32.85054262,37.35659299,42.16122519,46.99953371,51.80610153,56.43469931,60.95684798,64.93302942,68.56765736,71.87285357,74.85403671,77.43868091,79.699039,81.82287855,83.65496496,85.16166683,87.87556755
"850","SSP5","CPV",14.2,15.399,16.679,18.073,19.559,21.419,23.518,31.5,44.12,48.768,53.435,57.689,61.821,66.12589907,70.34311479,74.22379306,77.63029273,80.41296607,82.69974078,84.45161996,85.80288488,88.72922553,90.92259614,92.36990661,93.92100744,95.09788849,96.13139037,97.20410558,98.17642978,98.75750107,99.18595628
"851","SSP5","CIV",9.962,13.121,17.679,24.5,28.163,32.229,36.829,37.91,39.345,41.21,43.155,45.234,47.33,51.30658112,55.21761639,58.93622133,62.57003846,65.88686999,69.09085763,71.98806899,74.69403449,77.03430741,79.0487328,80.91559787,82.52977294,83.99489123,85.18289178,87.56416901,89.55810976,91.26099718,92.64045237
"852","SSP5","GMB",10.265,11.163,12.129,14.533,19.496,24.426,28.414,33.019,38.312,43.362,47.868,52.02,55.662,60.59918578,64.80250999,68.75760423,72.51578643,75.73655426,78.59960047,81.02787114,83.14107019,84.79237245,86.06073371,88.78113397,90.72853114,92.20337734,93.70738406,95.01280933,96.06873619,97.1576648,98.14563048
"853","SSP5","GHA",15.444,19.089,23.252,26.067,28.958,30.049,31.163,32.896,36.441,40.14,43.929,47.308,50.713,54.54196602,58.3405475,61.99144177,65.31499461,68.53191559,71.47863635,74.21916544,76.62940292,78.74491793,80.71609528,82.35392807,83.85454816,85.0710639,87.47617394,89.48099975,91.18591164,92.56578762,94.08578489
"854","SSP5","GIN",6.711,8.402,10.472,12.978,15.977,19.515,23.617,26.621,28.026,29.475,30.869,32.257,33.678,37.44032292,41.22449891,45.27077093,49.44921648,53.50125656,57.4042354,61.13075153,64.642653,68.0921006,71.1522404,73.94357365,76.4618842,78.6802063,80.6258061,82.2769266,83.78225389,85.02044017,87.41968061
"855","SSP5","GNB",10.014,11.688,13.6,14.349,15.132,15.95,17.804,23.704,30.83,34.371,36.243,38.157,40.111,44.34579078,48.60076379,52.83591687,57.0140733,61.00798504,64.61005317,68.15033858,71.37659387,74.27724807,76.82153667,79.06773868,81.04887911,82.84284112,84.40317506,85.64779862,87.92538262,89.8586958,91.45594396
"856","SSP5","LBR",12.97,15.592,18.632,22.108,26.025,30.382,35.167,42.373,55.422,45.96,44.331,46.051,47.813,51.68553812,55.4319467,59.02953511,62.43562762,65.76276188,68.85320747,71.73682493,74.41846355,76.79990714,78.84357354,80.66047466,82.20248337,83.55592803,84.83058699,85.85893058,88.28940813,90.04922939,91.61389587
"857","SSP5","MLI",8.472,9.692,11.066,12.608,14.33,16.244,18.484,21.013,23.322,25.519,28.356,32.06,35.999,40.04600195,44.35109429,48.60824758,52.93451069,57.08918258,61.06603825,64.6746442,68.32492538,71.52436096,74.4016292,76.93316184,79.15693885,81.11520788,82.89330229,84.44095704,85.68356693,87.95821,89.89205368
"858","SSP5","MRT",3.102,4.638,6.88,10.09,14.564,20.569,27.371,34.994,39.323,38.705,38.091,42.111,46.588,52.2359347,57.69653572,62.7261938,67.3594383,71.38060593,75.11893105,78.36431294,80.97689171,83.08867259,84.7456507,86.03564828,88.9544482,91.08585227,92.50854455,94.04058989,95.2846565,96.28268464,97.42048221
"859","SSP5","NER",4.857,5.306,5.793,6.809,8.794,11.419,13.443,14.536,15.368,15.773,16.186,16.242,16.221,18.64855847,21.3321732,24.26675615,27.39170007,30.71359263,34.18851108,37.72618586,41.44109933,45.29372953,49.34448223,53.29400778,57.14170385,60.705818,64.07864157,67.31537221,70.24757094,72.989504,75.5389866
"860","SSP5","NGA",9.35,12.055,15.41,16.551,17.76,19.78,21.97,25.635,29.68,32.205,34.84,39.074,43.48,47.83203502,52.1270947,56.33104527,60.39167076,64.39237901,68.15293963,71.38290965,74.26981899,76.82266627,79.07974618,81.05832991,82.8380119,84.40360427,85.65115567,87.93292319,89.8664928,91.4609741,92.79951809
"861","SSP5","SEN",17.23,19.958,23,26.351,30,33.693,35.769,37.549,38.896,39.606,40.32,41.714,43.773,47.37517295,50.93784184,54.46387992,57.85035153,61.1128485,64.23348984,67.20228221,70.0773782,72.77270796,75.28263828,77.46611231,79.32473125,80.8719822,82.28725884,83.52670034,84.72812542,85.77471953,88.20899122
"862","SSP5","SLE",12.56,14.796,17.352,20.379,23.969,27.729,29.819,31.997,33.252,34.429,35.626,36.919,38.856,42.5166153,46.24587103,50.04151985,53.64011256,57.1098547,60.4450722,63.69712121,66.825366,69.72957855,72.47035521,75.03329582,77.23433284,79.12724846,80.79004104,82.21929709,83.56121707,84.84016416,85.87052058
"863","SSP5","TGO",4.384,6.695,10.098,14.95,21.28,22.927,24.663,26.562,28.589,30.705,32.907,35.185,37.533,41.67646289,46.05538216,50.47928721,54.71340781,58.88241998,62.78519258,66.47157388,69.79540401,72.85494196,75.57683772,77.96043929,80.12919638,81.91848672,83.54128873,84.97599557,86.10731406,88.49255637,90.37049488
"864","SSP5","CHN",11.803,13.856,16.203,18.086,17.4,17.4,19.358,22.874,26.442,30.961,35.877,42.522,49.226,53.86951954,58.42951697,62.6791434,66.58279903,70.10439534,73.23335975,76.02527728,78.7111858,80.93659057,82.85792462,84.49206992,85.82835524,88.4080054,90.44394158,91.96172612,93.22799705,94.61804524,95.74653147
"865","SSP5","TAIWAN, CHN",26.842,29.074,31.412,33.857,36.484,39.784,48.718,57.73,66.257,68.381,69.866,72.292,74.687,77.58249011,80.21195091,82.48248358,84.28649898,85.68470423,88.28253561,90.34487754,91.86933861,93.14948367,94.55941043,95.70257769,96.64168441,97.72297557,98.51336045,98.99019819,99.33882633,99.56691467,99.74296033
"866","SSP5","PRK",31,35.463,40.195,45.091,54.2,56.7,56.9,57.644,58.384,59.018,59.412,59.805,60.377,63.49420011,66.42459776,69.14573014,71.73938914,74.18021892,76.37770838,78.26992536,79.93846094,81.35672255,82.5552525,83.74299919,84.80813225,85.70373925,87.97684507,89.82480259,91.36279361,92.72280163,94.21619163
"867","SSP5","JPN",53.402,58.421,63.272,67.866,71.877,75.716,76.175,76.712,77.339,78.016,78.649,85.978,90.812,92.27060631,93.75453489,95.03875877,96.0887294,97.17449933,98.15503859,98.74330677,99.17628118,99.46090259,99.67084669,99.80479316,99.88449771,99.93185218,99.95958432,99.97597776,99.98573194,99.9915442,99.9949878
"868","SSP5","MNG",20,26.619,35.679,42.114,45.052,48.656,52.083,55.04,57.033,56.805,57.133,62.494,67.567,70.56710041,73.4247539,76.07085312,78.34579944,80.34027505,82.03773655,83.58458592,84.93954899,86.08211751,88.47390166,90.3577662,91.88087023,93.16227571,94.56913996,95.71108069,96.64666206,97.73018879,98.51910384
"869","SSP5","KOR",21.354,24.392,27.71,32.351,40.704,48.033,56.72,64.876,73.844,78.239,79.621,81.345,81.936,83.95173479,85.53756739,88.68162662,90.87928191,92.32959674,93.80847308,95.29414303,96.289673,97.42574131,98.32153447,98.8582381,99.25101356,99.5103846,99.70912741,99.82720373,99.89772793,99.93906949,99.9640247
"870","SSP5","KAZ",36.358,40.43,44.198,47.047,50.236,52.564,54.142,56.01,56.266,55.921,56.098,56.463,56.827,60.03300388,63.16130079,66.11260452,68.85604006,71.49884385,73.9459806,76.12397926,77.9976958,79.71497435,81.1130398,82.3416732,83.49474505,84.59973527,85.5247108,87.81934852,89.67541119,91.28867916,92.58969604
"871","SSP5","KGZ",26.481,30.587,34.181,35.851,37.466,38.186,38.627,38.377,37.777,36.349,35.298,35.29,35.306,38.75707552,42.33741001,45.93610161,49.63728069,53.13116203,56.5012917,59.77101567,62.86465719,65.86110445,68.67081246,71.30088921,73.72451795,75.92642343,77.87180159,79.56079415,80.99442881,82.23470897,83.38917861
"872","SSP5","TKM",44.963,45.686,46.412,47.139,47.78,47.557,47.078,45.976,45.075,44.794,45.913,47.052,48.491,51.93552461,55.31745915,58.64485286,61.83370955,64.85382692,67.67619502,70.28033389,72.80017382,75.0783883,77.08921143,78.77906955,80.33072909,81.6476937,82.86427014,84.02804548,85.04681922,87.23498088,89.19423872
"873","SSP5","UZB",28.872,31.592,33.978,35.289,36.714,39.087,40.782,40.722,41.365,43.731,46.126,48.537,50.956,54.40089686,57.74947377,60.97580343,64.02722782,66.91617649,69.64320997,72.32248667,74.77576713,76.9526379,78.79819216,80.4232787,81.80634803,83.0784332,84.11086887,85.21167967,87.59291702,89.50052653,91.13523862
"874","SSP5","AFG",6,7.107,8.401,9.904,11.643,13.641,15.995,18.997,21.177,21.624,22.078,22.703,23.737,26.83443045,30.09310682,33.56404299,37.14879759,40.83310819,44.70776837,48.66368632,52.60809549,56.48048916,60.10898306,63.55693782,66.90359495,69.919081,72.74376269,75.40293674,77.64019791,79.66408592,81.35740091
"875","SSP5","BGD",4.282,4.687,5.135,6.211,7.593,9.836,14.851,17.496,19.811,21.693,23.59,26.809,30.462,34.93510681,39.54616333,44.40061187,49.25439467,54.0326159,58.57132189,62.96671072,66.82064147,70.34029372,73.45428438,76.2087509,78.68430387,80.83771051,82.78977435,84.44174103,85.80821563,88.56041371,90.57306531
"876","SSP5","BTN",2.1,2.751,3.596,4.687,6.089,7.876,10.132,12.941,16.388,20.537,25.418,30.965,34.793,40.41405409,46.31990924,51.97619664,57.3978158,63.00987491,68.13188794,72.45158824,76.1415411,79.44638443,82.03268326,84.05488507,85.59070777,88.87220444,91.01634503,92.44463272,93.97296074,95.52107162,96.47110054
"877","SSP5","IND",17.042,17.582,17.924,18.785,19.76,21.332,23.098,24.348,25.547,26.607,27.667,29.235,30.93,34.32106181,37.74301514,41.26050946,44.9106648,48.50528586,52.04500727,55.52223828,58.88369213,62.18186068,65.29172737,68.25658554,71.09377649,73.66435931,75.98864511,78.00036367,79.7885538,81.22764128,82.59559966
"878","SSP5","IRN",27.549,30.554,33.735,37.068,41.212,45.747,49.693,53.395,56.33,60.236,64.042,67.558,70.626,73.6246008,76.23778425,78.5979023,80.65627685,82.52248748,84.07332101,85.39277726,87.74485024,89.74213687,91.35716408,92.71769297,94.21154444,95.42841512,96.40450132,97.56558667,98.40986582,98.91862988,99.2906254
"879","SSP5","MDV",10.612,10.889,11.173,11.458,11.893,17.304,22.25,25.491,25.84,25.638,27.706,33.75,36.434,40.43132747,44.58430066,48.76251422,53.00245433,57.06506449,60.96521724,64.57032693,68.02195963,71.17874404,74.0943575,76.6742681,78.99533769,80.87647373,82.60358485,84.04647838,85.37025122,87.72988325,89.71392181
"880","SSP5","NPL",2.677,3.053,3.48,3.737,3.956,4.83,6.091,7.386,8.854,10.883,13.397,15.149,16.768,19.84671905,23.22660391,26.94138481,30.95373184,35.32267363,39.927392,44.6678003,49.50379939,54.26585266,58.82503997,63.08936248,66.96237315,70.42847308,73.54338475,76.27110735,78.73524886,80.80168557,82.63261461
"881","SSP5","PAK",17.521,19.712,22.104,23.511,24.817,26.341,28.066,29.344,30.576,31.836,32.982,33.982,34.997,38.45190909,42.00061332,45.60548298,49.26502281,52.80427182,56.28346444,59.57408793,62.73181132,65.76373344,68.67351178,71.47708848,74.05182694,76.3986199,78.36541671,80.07850564,81.47456935,82.80414593,83.97604628
"882","SSP5","LKA",15.327,15.647,16.431,17.11,17.598,18.097,18.607,18.613,18.535,18.458,18.38,18.303,18.226,20.888555,23.78396615,26.87946401,30.15160709,33.53084965,36.96436074,40.48911216,44.15929908,47.74154539,51.31583194,54.78016319,58.15822212,61.40495668,64.45572086,67.39045559,70.13630737,72.77850718,75.1599944
"883","SSP5","BRN",26.756,34.608,43.401,52.625,61.675,64.193,64.949,65.697,66.438,68.644,71.164,73.163,74.961,77.25711292,79.2324059,81.07242271,82.64978885,84.08119217,85.25272006,87.62603861,89.52663933,91.22352902,92.53367164,94.05749076,95.30190635,96.29291598,97.43349548,98.32489882,98.85990499,99.25477691,99.51202221
"884","SSP5","KHM",10.2,10.242,10.285,10.83,15.97,4.477,9.898,13.931,15.546,17.311,18.586,19.174,20.294,23.15544055,26.17055277,29.40751894,32.81423948,36.31377398,39.93879676,43.7135769,47.52816284,51.44340922,55.23937996,58.89660929,62.39928319,65.71676195,68.86583532,71.75122466,74.41043558,76.78923316,78.82474309
"885","SSP5","IDN",12.4,13.455,14.586,15.789,17.071,19.317,22.104,26.089,30.584,36.076,42.002,45.942,49.914,54.52917327,59.07677586,63.30289902,67.15752502,70.61303449,73.721603,76.47324701,78.90808329,80.91746432,82.72883877,84.32082893,85.66270357,88.2600197,90.14810569,91.70224533,93.0072521,94.44400003,95.61235153
"886","SSP5","LAO",7.239,7.585,7.946,8.323,9.625,11.081,12.377,13.804,15.437,17.378,21.977,27.186,30.064,34.14571967,38.43805908,42.91739336,47.44889655,51.99584256,56.40058457,60.78591381,64.76898062,68.51238587,71.68058208,74.70040339,77.29569989,79.58247601,81.60781877,83.2811702,84.72939389,85.97384546,88.52824148
"887","SSP5","MYS",20.361,23.417,26.598,29.913,33.454,37.652,42.044,45.893,49.794,55.688,61.977,66.594,70.912,74.27288452,77.52231242,80.33264172,82.57448873,84.34711947,85.73211426,88.32285831,90.37886632,92.14486959,93.78734305,94.98229969,96.03260241,97.1375654,98.13008326,98.73059895,99.1668858,99.45447438,99.66749128
"888","SSP5","MMR",16.158,17.616,19.226,20.971,22.83,23.922,23.973,24.381,25.243,26.124,27.025,27.946,28.885,32.2634268,35.6337154,39.09617646,42.71128868,46.32686752,49.99595157,53.53034853,56.948039,60.21253216,63.33910652,66.37198418,69.19780173,71.94139128,74.47660883,76.77926115,78.65416191,80.3337019,81.69742658
"889","SSP5","PHL",27.135,28.702,30.297,31.604,32.979,35.56,37.456,42.235,46.986,46.56,46.135,45.71,45.332,49.02156167,52.57738875,55.96711522,59.23028939,62.3739622,65.40570948,68.21091838,70.83225369,73.3870459,75.70056156,77.75055862,79.5660584,81.08000383,82.37923445,83.60234806,84.68984575,85.60097909,87.89166508
"890","SSP5","THA",16.479,18.041,19.672,20.221,20.889,23.758,26.791,28.095,29.424,30.276,31.386,37.411,43.856,47.72643242,51.65107633,55.48776603,59.18422875,62.72561215,66.02310214,69.14224638,72.03962887,74.71557161,77.03257597,79.03661162,80.80595312,82.43045011,83.91270762,85.12298919,87.52193235,89.51952103,91.22442385
"891","SSP5","TLS",9.892,9.991,10.091,11.353,12.886,14.593,16.483,18.563,20.842,22.534,24.263,26.041,27.732,31.05496446,34.53480853,38.08776734,41.80135718,45.63395068,49.70571516,53.63439046,57.47787513,61.03789961,64.37180724,67.5651792,70.50655565,73.27914731,75.85992346,78.03813514,80.00271269,81.6404227,83.12888469
