countrycode,year,gii,scenario
HUN,2045,0.089948804,SSP2
HUN,2045,0.151528675,SSP3
HUN,2045,0.171157804,SSP4
HUN,2045,0.025424462,SSP5
HUN,2050,0.016584284,SSP1
HUN,2050,0.078332509,SSP2
HUN,2050,0.151121915,SSP3
HUN,2050,0.170633312,SSP4
HUN,2050,0.018952602,SSP5
HUN,2055,0.012361224,SSP1
HUN,2055,0.068103554,SSP2
HUN,2055,0.150703845,SSP3
HUN,2055,0.170098966,SSP4
HUN,2055,0.014103764,SSP5
HUN,2060,0.007955623,SSP1
HUN,2060,0.051463873,SSP2
HUN,2060,0.150262834,SSP3
HUN,2060,0.191226689,SSP4
HUN,2060,0.009063091,SSP5
HUN,2065,0.005914546,SSP1
HUN,2065,0.044566711,SSP2
HUN,2065,0.149803608,SSP3
HUN,2065,0.190596185,SSP4
HUN,2065,0.006725198,SSP5
HUN,2070,0.003796773,SSP1
HUN,2070,0.038557805,SSP2
HUN,2070,0.1493435,SSP3
HUN,2070,0.18996346,SSP4
HUN,2070,0.004987159,SSP5
HUN,2075,0.00281934,SSP1
HUN,2075,0.02891437,SSP2
HUN,2075,0.148891794,SSP3
HUN,2075,0.189342529,SSP4
HUN,2075,0.00369675,SSP5
HUN,2080,0.002093058,SSP1
HUN,2080,0.024965804,SSP2
HUN,2080,0.148450137,SSP3
HUN,2080,0.188740513,SSP4
HUN,2080,0.002739637,SSP5
HUN,2085,0.001553589,SSP1
HUN,2085,0.021545989,SSP2
HUN,2085,0.148010766,SSP3
HUN,2085,0.188150552,SSP4
HUN,2085,0.002030059,SSP5
HUN,2090,0.001153024,SSP1
HUN,2090,0.016089596,SSP2
HUN,2090,0.147563552,SSP3
HUN,2090,0.187564302,SSP4
HUN,2090,0.00150416,SSP5
HUN,2095,0.000855647,SSP1
HUN,2095,0.013868542,SSP2
HUN,2095,0.147107104,SSP3
HUN,2095,0.186971156,SSP4
HUN,2095,0.00129042,SSP5
HUN,2100,0.000735261,SSP1
HUN,2100,0.010335318,SSP2
HUN,2100,0.146646265,SSP3
HUN,2100,0.186372385,SSP4
HUN,2100,0.00110712,SSP5
IDN,2020,0.388928122,SSP1
IDN,2020,0.424663743,SSP2
IDN,2020,0.461122112,SSP3
IDN,2020,0.461123786,SSP4
IDN,2020,0.388794983,SSP5
IDN,2025,0.317082594,SSP1
IDN,2025,0.384431354,SSP2
IDN,2025,0.456470919,SSP3
IDN,2025,0.420436257,SSP4
IDN,2025,0.316754619,SSP5
IDN,2030,0.253967977,SSP1
IDN,2030,0.346862719,SSP2
IDN,2030,0.417175283,SSP3
IDN,2030,0.3822088,SSP4
IDN,2030,0.253419388,SSP5
IDN,2035,0.200414152,SSP1
IDN,2035,0.311923269,SSP2
IDN,2035,0.414931249,SSP3
IDN,2035,0.346303853,SSP4
IDN,2035,0.199687254,SSP5
IDN,2040,0.13760553,SSP1
IDN,2040,0.250908724,SSP2
IDN,2040,0.413229427,SSP3
IDN,2040,0.31253506,SSP4
IDN,2040,0.136858861,SSP5
IDN,2045,0.092284321,SSP1
IDN,2045,0.223033836,SSP2
IDN,2045,0.41180262,SSP3
IDN,2045,0.280843224,SSP4
IDN,2045,0.091611699,SSP5
IDN,2050,0.060891877,SSP1
IDN,2050,0.175110801,SSP2
IDN,2050,0.375497487,SSP3
IDN,2050,0.251239262,SSP4
IDN,2050,0.060339554,SSP5
IDN,2055,0.045765386,SSP1
IDN,2055,0.135657908,SSP2
IDN,2055,0.374249865,SSP3
IDN,2055,0.223774943,SSP4
IDN,2055,0.045267672,SSP5
IDN,2060,0.029756471,SSP1
IDN,2060,0.118511491,SSP2
IDN,2060,0.373092884,SSP3
IDN,2060,0.17623767,SSP4
IDN,2060,0.029361623,SSP5
IDN,2065,0.019246245,SSP1
IDN,2065,0.090545168,SSP2
IDN,2065,0.372068396,SSP3
IDN,2065,0.155398779,SSP4
IDN,2065,0.018938876,SSP5
IDN,2070,0.012402718,SSP1
IDN,2070,0.068715215,SSP2
IDN,2070,0.371199717,SSP3
IDN,2070,0.136706033,SSP4
IDN,2070,0.01217084,SSP5
IDN,2075,0.007972636,SSP1
IDN,2075,0.05186707,SSP2
IDN,2075,0.370431339,SSP3
IDN,2075,0.119996699,SSP4
IDN,2075,0.007803408,SSP5
IDN,2080,0.005116791,SSP1
IDN,2080,0.038981995,SSP2
IDN,2080,0.369725289,SSP3
IDN,2080,0.105095969,SSP4
IDN,2080,0.004996349,SSP5
IDN,2085,0.003797509,SSP1
IDN,2085,0.029201989,SSP2
IDN,2085,0.369045812,SSP3
IDN,2085,0.080314501,SSP4
IDN,2085,0.00370014,SSP5
IDN,2090,0.002433888,SSP1
IDN,2090,0.02182215,SSP2
IDN,2090,0.368372111,SSP3
IDN,2090,0.069938216,SSP4
IDN,2090,0.002366731,SSP5
IDN,2095,0.001805461,SSP1
IDN,2095,0.016278499,SSP2
IDN,2095,0.367692466,SSP3
IDN,2095,0.060808953,SSP4
IDN,2095,0.001752387,SSP5
IDN,2100,0.001156593,SSP1
IDN,2100,0.012127768,SSP2
IDN,2100,0.366980619,SSP3
IDN,2100,0.045926489,SSP4
IDN,2100,0.001120635,SSP5
IND,2020,0.377569971,SSP1
IND,2020,0.48809728,SSP2
IND,2020,0.54410787,SSP3
IND,2020,0.504234303,SSP4
IND,2020,0.377425018,SSP5
IND,2025,0.269770407,SSP1
IND,2025,0.438869732,SSP2
IND,2025,0.537386999,SSP3
IND,2025,0.495824245,SSP4
IND,2025,0.269426352,SSP5
IND,2030,0.185365187,SSP1
IND,2030,0.358224518,SSP2
IND,2030,0.531841112,SSP3
IND,2030,0.453667736,SSP4
IND,2030,0.184851695,SSP5
IND,2035,0.123831493,SSP1
IND,2035,0.317041174,SSP2
IND,2035,0.491152195,SSP3
IND,2035,0.449302995,SSP4
IND,2035,0.123251318,SSP5
IND,2040,0.081178327,SSP1
IND,2040,0.279810721,SSP2
IND,2040,0.487912301,SSP3
IND,2040,0.410166584,SSP4
IND,2040,0.080628008,SSP5
IND,2045,0.051832714,SSP1
IND,2045,0.217763257,SSP2
IND,2045,0.485173202,SSP3
IND,2045,0.372925282,SSP4
IND,2045,0.051373514,SSP5
IND,2050,0.033770186,SSP1
IND,2050,0.171078933,SSP2
IND,2050,0.483163942,SSP3
IND,2050,0.371305428,SSP4
IND,2050,0.033405989,SSP5
IND,2055,0.021875336,SSP1
IND,2055,0.150559329,SSP2
IND,2055,0.481697695,SSP3
IND,2055,0.335945061,SSP4
IND,2055,0.021598782,SSP5
IND,2060,0.014119403,SSP1
IND,2060,0.132104946,SSP2
IND,2060,0.480263773,SSP3
IND,2060,0.334921713,SSP4
IND,2060,0.013907177,SSP5
IND,2065,0.010515563,SSP1
IND,2065,0.101430002,SSP2
IND,2065,0.479618575,SSP3
IND,2065,0.302417613,SSP4
IND,2065,0.010325294,SSP5
IND,2070,0.006763813,SSP1
IND,2070,0.077262109,SSP2
IND,2070,0.478945749,SSP3
IND,2070,0.302104147,SSP4
IND,2070,0.0066185,SSP5
IND,2075,0.005027417,SSP1
IND,2075,0.067127503,SSP2
IND,2075,0.478662123,SSP3
IND,2075,0.27208942,SSP4
IND,2075,0.004903136,SSP5
IND,2080,0.003226113,SSP1
IND,2080,0.050704769,SSP2
IND,2080,0.478376484,SSP3
IND,2080,0.243990885,SSP4
IND,2080,0.003136897,SSP5
IND,2085,0.002394973,SSP1
IND,2085,0.038138692,SSP2
IND,2085,0.478091533,SSP3
IND,2085,0.244256163,SSP4
IND,2085,0.002322498,SSP5
IND,2090,0.001777596,SSP1
IND,2090,0.032965311,SSP2
IND,2090,0.477802608,SSP3
IND,2090,0.218132544,SSP4
IND,2090,0.00171964,SSP5
IND,2095,0.001319318,SSP1
IND,2095,0.024682111,SSP2
IND,2095,0.477508131,SSP3
IND,2095,0.194321398,SSP4
IND,2095,0.001273498,SSP5
IND,2100,0.000979248,SSP1
IND,2100,0.018443484,SSP2
IND,2100,0.477201858,SSP3
IND,2100,0.19425265,SSP4
IND,2100,0.000943332,SSP5
IRL,2020,0.028348637,SSP1
IRL,2020,0.032680942,SSP2
IRL,2020,0.050218552,SSP3
IRL,2020,0.057233545,SSP4
IRL,2020,0.028348423,SSP5
IRL,2025,0.018295537,SSP1
IRL,2025,0.021130666,SSP2
IRL,2025,0.032838182,SSP3
IRL,2025,0.049434989,SSP4
IRL,2025,0.0182844,SSP5
IRL,2030,0.010178779,SSP1
IRL,2030,0.013613384,SSP2
IRL,2030,0.024617705,SSP3
IRL,2030,0.042690793,SSP4
IRL,2030,0.011748296,SSP5
IRL,2035,0.00653576,SSP1
IRL,2035,0.008756466,SSP2
IRL,2035,0.018415843,SSP3
IRL,2035,0.032006114,SSP4
IRL,2035,0.007535684,SSP5
IRL,2040,0.004196279,SSP1
IRL,2040,0.005629384,SSP2
IRL,2040,0.013756948,SSP3
IRL,2040,0.031870784,SSP4
IRL,2040,0.005591043,SSP5
IRL,2045,0.002694026,SSP1
IRL,2045,0.004187391,SSP2
IRL,2045,0.011868746,SSP3
IRL,2045,0.027540021,SSP4
IRL,2045,0.004149325,SSP5
IRL,2050,0.002002107,SSP1
IRL,2050,0.00269064,SSP2
IRL,2050,0.010236599,SSP3
IRL,2050,0.023790901,SSP4
IRL,2050,0.003079592,SSP5
IRL,2055,0.001487678,SSP1
IRL,2055,0.002000763,SSP2
IRL,2055,0.008825345,SSP3
IRL,2055,0.023713548,SSP4
IRL,2055,0.002285308,SSP5
IRL,2060,0.001105293,SSP1
IRL,2060,0.001487536,SSP2
IRL,2060,0.008797917,SSP3
IRL,2060,0.023635566,SSP4
IRL,2060,0.001695657,SSP5
IRL,2065,0.00082117,SSP1
IRL,2065,0.001105875,SSP2
IRL,2065,0.007581595,SSP3
IRL,2065,0.023556923,SSP4
IRL,2065,0.001258006,SSP5
IRL,2070,0.000610148,SSP1
IRL,2070,0.000952086,SSP2
IRL,2070,0.0075579,SSP3
IRL,2070,0.02348037,SSP4
IRL,2070,0.001080789,SSP5
IRL,2075,0.000453372,SSP1
IRL,2075,0.000707949,SSP2
IRL,2075,0.006513214,SSP3
IRL,2075,0.023407492,SSP4
IRL,2075,0.000801943,SSP5
IRL,2080,0.000390122,SSP1
IRL,2080,0.00060959,SSP2
IRL,2080,0.006494292,SSP3
IRL,2080,0.023337679,SSP4
IRL,2080,0.000689074,SSP5
IRL,2085,0.000335686,SSP1
IRL,2085,0.000524863,SSP2
IRL,2085,0.006475241,SSP3
IRL,2085,0.02326953,SSP4
IRL,2085,0.000592112,SSP5
IRL,2090,0.000288813,SSP1
IRL,2090,0.000451867,SSP2
IRL,2090,0.006455355,SSP3
IRL,2090,0.023200975,SSP4
IRL,2090,0.000589171,SSP5
IRL,2095,0.000248489,SSP1
IRL,2095,0.000389001,SSP2
IRL,2095,0.006434611,SSP3
IRL,2095,0.023131246,SSP4
IRL,2095,0.000506275,SSP5
IRL,2100,0.000213795,SSP1
IRL,2100,0.000334869,SSP2
IRL,2100,0.006413618,SSP3
IRL,2100,0.02305948,SSP4
IRL,2100,0.00043506,SSP5
IRN,2020,0.285431951,SSP1
IRN,2020,0.349152696,SSP2
IRN,2020,0.418896028,SSP3
IRN,2020,0.383673794,SSP4
IRN,2020,0.285304872,SSP5
IRN,2025,0.203745394,SSP1
IRN,2025,0.284950834,SSP2
IRN,2025,0.418608634,SSP3
IRN,2025,0.349382742,SSP4
IRN,2025,0.203467248,SSP5
IRN,2030,0.140811632,SSP1
IRN,2030,0.228408663,SSP2
IRN,2030,0.418396081,SSP3
IRN,2030,0.285783168,SSP4
IRN,2030,0.140411739,SSP5
IRN,2035,0.094918618,SSP1
IRN,2035,0.180107333,SSP2
IRN,2035,0.382874867,SSP3
IRN,2035,0.25660984,SSP4
IRN,2035,0.094473049,SSP5
IRN,2040,0.062820422,SSP1
IRN,2040,0.140014035,SSP2
IRN,2040,0.382491184,SSP3
IRN,2040,0.204421905,SSP4
IRN,2040,0.062399326,SSP5
IRN,2045,0.041054905,SSP1
IRN,2045,0.094277516,SSP2
IRN,2045,0.347905872,SSP3
IRN,2045,0.181162323,SSP4
IRN,2045,0.040699008,SSP5
IRN,2050,0.026619382,SSP1
IRN,2050,0.07154709,SSP2
IRN,2050,0.347275608,SSP3
IRN,2050,0.159946556,SSP4
IRN,2050,0.026340675,SSP5
IRN,2055,0.017180782,SSP1
IRN,2055,0.053990413,SSP2
IRN,2055,0.346624552,SSP3
IRN,2055,0.123945743,SSP4
IRN,2055,0.016973521,SSP5
IRN,2060,0.011061449,SSP1
IRN,2060,0.040578382,SSP2
IRN,2060,0.345898092,SSP3
IRN,2060,0.108516406,SSP4
IRN,2060,0.010906776,SSP5
IRN,2065,0.007113187,SSP1
IRN,2065,0.0263696,SSP2
IRN,2065,0.34507483,SSP3
IRN,2065,0.082900775,SSP4
IRN,2065,0.006993542,SSP5
IRN,2070,0.004569638,SSP1
IRN,2070,0.019704387,SSP2
IRN,2070,0.344275139,SSP3
IRN,2070,0.072139136,SSP4
IRN,2070,0.004477125,SSP5
IRN,2075,0.003394879,SSP1
IRN,2075,0.012725492,SSP2
IRN,2075,0.343621996,SSP3
IRN,2075,0.054623802,SSP4
IRN,2075,0.003314437,SSP5
IRN,2080,0.002177192,SSP1
IRN,2080,0.009483839,SSP2
IRN,2080,0.343126239,SSP3
IRN,2080,0.047406432,SSP4
IRN,2080,0.002118787,SSP5
IRN,2085,0.001395058,SSP1
IRN,2085,0.00610341,SSP2
IRN,2085,0.342693126,SSP3
IRN,2085,0.035700481,SSP4
IRN,2085,0.001353796,SSP5
IRN,2090,0.001034635,SSP1
IRN,2090,0.004539854,SSP2
IRN,2090,0.342217373,SSP3
IRN,2090,0.030906107,SSP4
IRN,2090,0.001001531,SSP5
IRN,2095,0.000662741,SSP1
IRN,2095,0.003375103,SSP2
IRN,2095,0.341665569,SSP3
IRN,2095,0.026729574,SSP4
IRN,2095,0.000640103,SSP5
IRN,2100,0.000491734,SSP1
IRN,2100,0.002508212,SSP2
IRN,2100,0.341066498,SSP3
IRN,2100,0.020010174,SSP4
IRN,2100,0.000473975,SSP5
IRQ,2020,0.353962296,SSP1
IRQ,2020,0.426920563,SSP2
IRQ,2020,0.597296529,SSP3
IRQ,2020,0.595871733,SSP4
IRQ,2020,0.353834631,SSP5
IRQ,2025,0.201509831,SSP1
IRQ,2025,0.313601225,SSP2
IRQ,2025,0.591728026,SSP3
IRQ,2025,0.588859193,SSP4
IRQ,2025,0.201272433,SSP5
IRQ,2030,0.12116551,SSP1
IRQ,2030,0.251077837,SSP2
IRQ,2030,0.58804967,SSP3
IRQ,2030,0.548890234,SSP4
IRQ,2030,0.120872534,SSP5
IRQ,2035,0.070529532,SSP1
IRQ,2035,0.176092408,SSP2
IRQ,2035,0.549835633,SSP3
IRQ,2035,0.546345078,SSP4
IRQ,2035,0.070249992,SSP5
IRQ,2040,0.040244693,SSP1
IRQ,2040,0.136732428,SSP2
IRQ,2040,0.548693264,SSP3
IRQ,2040,0.508672488,SSP4
IRQ,2040,0.040019215,SSP5
IRQ,2045,0.022679132,SSP1
IRQ,2045,0.092153521,SSP2
IRQ,2045,0.5478621,SSP3
IRQ,2045,0.507810411,SSP4
IRQ,2045,0.022516608,SSP5
IRQ,2050,0.014656933,SSP1
IRQ,2050,0.061106564,SSP2
IRQ,2050,0.547986322,SSP3
IRQ,2050,0.47118265,SSP4
IRQ,2050,0.014530228,SSP5
IRQ,2055,0.008165773,SSP1
IRQ,2055,0.046097369,SSP2
IRQ,2055,0.548507881,SSP3
IRQ,2055,0.471572723,SSP4
IRQ,2055,0.00807893,SSP5
IRQ,2060,0.005248906,SSP1
IRQ,2060,0.030046326,SSP2
IRQ,2060,0.512397701,SSP3
IRQ,2060,0.435873424,SSP4
IRQ,2060,0.005179573,SSP5
IRQ,2065,0.003369316,SSP1
IRQ,2065,0.019468218,SSP2
IRQ,2065,0.512733721,SSP3
IRQ,2065,0.436429462,SSP4
IRQ,2065,0.003315279,SSP5
IRQ,2070,0.002160276,SSP1
IRQ,2070,0.014522229,SSP2
IRQ,2070,0.51340445,SSP3
IRQ,2070,0.401205067,SSP4
IRQ,2070,0.002119717,SSP5
IRQ,2075,0.001383867,SSP1
IRQ,2075,0.00935228,SSP2
IRQ,2075,0.513233189,SSP3
IRQ,2075,0.401677412,SSP4
IRQ,2075,0.001354412,SSP5
IRQ,2080,0.001025941,SSP1
IRQ,2080,0.006953132,SSP2
IRQ,2080,0.513038721,SSP3
IRQ,2080,0.367036559,SSP4
IRQ,2080,0.001001765,SSP5
IRQ,2085,0.000656671,SSP1
IRQ,2085,0.005164924,SSP2
IRQ,2085,0.512833938,SSP3
IRQ,2085,0.367115864,SSP4
IRQ,2085,0.000639824,SSP5
IRQ,2090,0.000486676,SSP1
IRQ,2090,0.003312869,SSP2
IRQ,2090,0.475936718,SSP3
IRQ,2090,0.33343134,SSP4
IRQ,2090,0.000473251,SSP5
IRQ,2095,0.00036069,SSP1
IRQ,2095,0.002458715,SSP2
IRQ,2095,0.475300853,SSP3
IRQ,2095,0.333499695,SSP4
IRQ,2095,0.000350092,SSP5
IRQ,2100,0.000267327,SSP1
IRQ,2100,0.001824671,SSP2
IRQ,2100,0.475046271,SSP3
IRQ,2100,0.301415556,SSP4
IRQ,2100,0.000259023,SSP5
ISL,2020,0.009693736,SSP1
ISL,2020,0.011220215,SSP2
ISL,2020,0.012969398,SSP3
ISL,2020,0.014982759,SSP4
ISL,2020,0.009694394,SSP5
ISL,2025,0.006211704,SSP1
ISL,2025,0.008326128,SSP2
ISL,2025,0.009632196,SSP3
ISL,2025,0.014868121,SSP4
ISL,2025,0.00718441,SSP5
ISL,2030,0.003977157,SSP1
ISL,2030,0.00617889,SSP2
ISL,2030,0.008278667,SSP3
ISL,2030,0.012781263,SSP4
ISL,2030,0.004598381,SSP5
ISL,2035,0.002946966,SSP1
ISL,2035,0.004585415,SSP2
ISL,2035,0.007120423,SSP3
ISL,2035,0.010995424,SSP4
ISL,2035,0.00340478,SSP5
ISL,2040,0.001886696,SSP1
ISL,2040,0.003403651,SSP2
ISL,2040,0.005296106,SSP3
ISL,2040,0.009465793,SSP4
ISL,2040,0.002521787,SSP5
ISL,2045,0.001398924,SSP1
ISL,2045,0.002526904,SSP2
ISL,2045,0.004559723,SSP3
ISL,2045,0.009429178,SSP4
ISL,2045,0.001613925,SSP5
ISL,2050,0.000896011,SSP1
ISL,2050,0.001876223,SSP2
ISL,2050,0.004544416,SSP3
ISL,2050,0.009395963,SSP4
ISL,2050,0.001196259,SSP5
ISL,2055,0.000664602,SSP1
ISL,2055,0.001393023,SSP2
ISL,2055,0.003912842,SSP3
ISL,2055,0.008095285,SSP4
ISL,2055,0.000886829,SSP5
ISL,2060,0.000493014,SSP1
ISL,2060,0.001034152,SSP2
ISL,2060,0.003368873,SSP3
ISL,2060,0.00806807,SSP4
ISL,2060,0.000761389,SSP5
ISL,2065,0.000365775,SSP1
ISL,2065,0.000888941,SSP2
ISL,2065,0.003357641,SSP3
ISL,2065,0.008041739,SSP4
ISL,2065,0.000564554,SSP5
ISL,2070,0.000271442,SSP1
ISL,2070,0.000659957,SSP2
ISL,2070,0.00289175,SSP3
ISL,2070,0.008017783,SSP4
ISL,2070,0.000418706,SSP5
ISL,2075,0.000201507,SSP1
ISL,2075,0.000490049,SSP2
ISL,2075,0.002884297,SSP3
ISL,2075,0.007997333,SSP4
ISL,2075,0.000359758,SSP5
ISL,2080,0.000173272,SSP1
ISL,2080,0.000421462,SSP2
ISL,2080,0.002877642,SSP3
ISL,2080,0.007978779,SSP4
ISL,2080,0.000266989,SSP5
ISL,2085,0.000128667,SSP1
ISL,2085,0.000362517,SSP2
ISL,2085,0.002870922,SSP3
ISL,2085,0.0079603,SSP4
ISL,2085,0.000229494,SSP5
ISL,2090,0.000110657,SSP1
ISL,2090,0.000269273,SSP2
ISL,2090,0.002863537,SSP3
ISL,2090,0.007940486,SSP4
ISL,2090,0.000197277,SSP5
ISL,2095,8.22E-05,SSP1
ISL,2095,0.000231646,SSP2
ISL,2095,0.002466505,SSP3
ISL,2095,0.007919095,SSP4
ISL,2095,0.000169599,SSP5
ISL,2100,7.07E-05,SSP1
ISL,2100,0.0001993,SSP2
ISL,2100,0.002459208,SSP3
ISL,2100,0.007897035,SSP4
ISL,2100,0.000145815,SSP5
ISR,2020,0.029707918,SSP1
ISR,2020,0.045409048,SSP2
ISR,2020,0.044691757,SSP3
ISR,2020,0.052217433,SSP4
ISR,2020,0.034250348,SSP5
ISR,2025,0.02580302,SSP1
ISR,2025,0.045521778,SSP2
ISR,2025,0.044436009,SSP3
ISR,2025,0.060160891,SSP4
ISR,2025,0.025789192,SSP5
ISR,2030,0.019346458,SSP1
ISR,2030,0.04552192,SSP2
ISR,2030,0.044229082,SSP3
ISR,2030,0.06022541,SSP4
ISR,2030,0.022296279,SSP5
ISR,2035,0.014453301,SSP1
ISR,2035,0.045434564,SSP2
ISR,2035,0.044055728,SSP3
ISR,2035,0.060199296,SSP4
ISR,2035,0.019224572,SSP5
ISR,2040,0.012456477,SSP1
ISR,2040,0.039356693,SSP2
ISR,2040,0.038133437,SSP3
ISR,2040,0.068960777,SSP4
ISR,2040,0.014327963,SSP5
ISR,2045,0.009279376,SSP1
ISR,2045,0.039219524,SSP2
ISR,2045,0.038001546,SSP3
ISR,2045,0.068822152,SSP4
ISR,2045,0.012331812,SSP5
ISR,2050,0.00690902,SSP1
ISR,2050,0.033926554,SSP2
ISR,2050,0.037872888,SSP3
ISR,2050,0.068670698,SSP4
ISR,2050,0.009179093,SSP5
ISR,2055,0.005951937,SSP1
ISR,2055,0.033812692,SSP2
ISR,2055,0.03774793,SSP3
ISR,2055,0.068522397,SSP4
ISR,2055,0.007898261,SSP5
ISR,2060,0.004429726,SSP1
ISR,2060,0.029235425,SSP2
ISR,2060,0.037625102,SSP3
ISR,2060,0.068369085,SSP4
ISR,2060,0.00679132,SSP5
ISR,2065,0.003294308,SSP1
ISR,2065,0.025260259,SSP2
ISR,2065,0.03750474,SSP3
ISR,2065,0.068207774,SSP4
ISR,2065,0.005042236,SSP5
ISR,2070,0.002833507,SSP1
ISR,2070,0.021806156,SSP2
ISR,2070,0.037384093,SSP3
ISR,2070,0.068029459,SSP4
ISR,2070,0.004328007,SSP5
ISR,2075,0.002103814,SSP1
ISR,2075,0.018808087,SSP2
ISR,2075,0.032340167,SSP3
ISR,2075,0.067837972,SSP4
ISR,2075,0.003207425,SSP5
ISR,2080,0.001807563,SSP1
ISR,2080,0.01621066,SSP2
ISR,2080,0.032234688,SSP3
ISR,2080,0.067637909,SSP4
ISR,2080,0.002750182,SSP5
ISR,2085,0.001552626,SSP1
ISR,2085,0.013964641,SSP2
ISR,2085,0.0321297,SSP3
ISR,2085,0.067426914,SSP4
ISR,2085,0.002357606,SSP5
ISR,2090,0.001151571,SSP1
ISR,2090,0.010400571,SSP2
ISR,2090,0.032024544,SSP3
ISR,2090,0.067203033,SSP4
ISR,2090,0.002020783,SSP5
ISR,2095,0.000988926,SSP1
ISR,2095,0.00895181,SSP2
ISR,2095,0.031919186,SSP3
ISR,2095,0.066967523,SSP4
ISR,2095,0.001732046,SSP5
ISR,2100,0.0008493,SSP1
ISR,2100,0.00770353,SSP2
ISR,2100,0.03181372,SSP3
ISR,2100,0.066722784,SSP4
ISR,2100,0.001484654,SSP5
ITA,2020,0.019451629,SSP1
ITA,2020,0.025908494,SSP2
ITA,2020,0.030287038,SSP3
ITA,2020,0.029874889,SSP4
ITA,2020,0.019449859,SSP5
ITA,2025,0.014385157,SSP1
ITA,2025,0.022162862,SSP2
ITA,2025,0.030152558,SSP3
ITA,2025,0.029494343,SSP4
ITA,2025,0.014378053,SSP5
ITA,2030,0.010641074,SSP1
ITA,2030,0.016432522,SSP2
ITA,2030,0.026015531,SSP3
ITA,2030,0.029171718,SSP4
ITA,2030,0.010628516,SSP5
ITA,2035,0.007880177,SSP1
ITA,2035,0.014091471,SSP2
ITA,2035,0.025889381,SSP3
ITA,2035,0.02891468,SSP4
ITA,2035,0.00786356,SSP5
ITA,2040,0.005048929,SSP1
ITA,2040,0.012102138,SSP2
ITA,2040,0.022329052,SSP3
ITA,2040,0.024889319,SSP4
ITA,2040,0.005824243,SSP5
ITA,2045,0.003745996,SSP1
ITA,2045,0.008997118,SSP2
ITA,2045,0.022230332,SSP3
ITA,2045,0.024746103,SSP4
ITA,2045,0.003730273,SSP5
ITA,2050,0.002402428,SSP1
ITA,2050,0.007739812,SSP2
ITA,2050,0.022138844,SSP3
ITA,2050,0.024626374,SSP4
ITA,2050,0.00276677,SSP5
ITA,2055,0.001784099,SSP1
ITA,2055,0.005756829,SSP2
ITA,2055,0.022050676,SSP3
ITA,2055,0.024518708,SSP4
ITA,2055,0.001773149,SSP5
ITA,2060,0.001144453,SSP1
ITA,2060,0.004281371,SSP2
ITA,2060,0.021965106,SSP3
ITA,2060,0.024418031,SSP4
ITA,2060,0.001315895,SSP5
ITA,2065,0.00073404,SSP1
ITA,2065,0.003685139,SSP2
ITA,2065,0.021882119,SSP3
ITA,2065,0.028058985,SSP4
ITA,2065,0.000843327,SSP5
ITA,2070,0.000470796,SSP1
ITA,2070,0.002740481,SSP2
ITA,2070,0.021802628,SSP3
ITA,2070,0.027952938,SSP4
ITA,2070,0.00062585,SSP5
ITA,2075,0.000349725,SSP1
ITA,2075,0.002037874,SSP2
ITA,2075,0.021726254,SSP3
ITA,2075,0.027852535,SSP4
ITA,2075,0.000401121,SSP5
ITA,2080,0.00022435,SSP1
ITA,2080,0.001515269,SSP2
ITA,2080,0.021651722,SSP3
ITA,2080,0.027756147,SSP4
ITA,2080,0.000297739,SSP5
ITA,2085,0.000166662,SSP1
ITA,2085,0.001304451,SSP2
ITA,2085,0.021576527,SSP3
ITA,2085,0.027661359,SSP4
ITA,2085,0.000220995,SSP5
ITA,2090,0.000123795,SSP1
ITA,2090,0.000969684,SSP2
ITA,2090,0.021498504,SSP3
ITA,2090,0.02756397,SSP4
ITA,2090,0.000164022,SSP5
ITA,2095,9.19E-05,SSP1
ITA,2095,0.000720707,SSP2
ITA,2095,0.021418261,SSP3
ITA,2095,0.027463005,SSP4
ITA,2095,0.000121729,SSP5
ITA,2100,6.83E-05,SSP1
ITA,2100,0.000535628,SSP2
ITA,2100,0.021337573,SSP3
ITA,2100,0.027361664,SSP4
ITA,2100,0.000104618,SSP5
JAM,2020,0.220564319,SSP1
JAM,2020,0.305602166,SSP2
JAM,2020,0.371935912,SSP3
JAM,2020,0.337848661,SSP4
JAM,2020,0.220420865,SSP5
JAM,2025,0.151900543,SSP1
JAM,2025,0.272324274,SSP2
JAM,2025,0.368902382,SSP3
JAM,2025,0.302954104,SSP4
JAM,2025,0.171531749,SSP5
JAM,2030,0.10197692,SSP1
JAM,2030,0.241724406,SSP2
JAM,2030,0.366016719,SSP3
JAM,2030,0.242654614,SSP4
JAM,2030,0.11592569,SSP5
JAM,2035,0.077216934,SSP1
JAM,2035,0.190396131,SSP2
JAM,2035,0.330342784,SSP3
JAM,2035,0.215313128,SSP4
JAM,2035,0.076917387,SSP5
JAM,2040,0.050714142,SSP1
JAM,2040,0.16769403,SSP2
JAM,2040,0.328676107,SSP3
JAM,2040,0.190679567,SSP4
JAM,2040,0.05044055,SSP5
JAM,2045,0.03305894,SSP1
JAM,2045,0.129926717,SSP2
JAM,2045,0.327487988,SSP3
JAM,2045,0.168482216,SSP4
JAM,2045,0.037822745,SSP5
JAM,2050,0.02144185,SSP1
JAM,2050,0.113719894,SSP2
JAM,2050,0.32658573,SSP3
JAM,2050,0.130878037,SSP4
JAM,2050,0.02452953,SSP5
JAM,2055,0.016011744,SSP1
JAM,2055,0.086968848,SSP2
