ccode,year,ssp,hc.source,extreme.Poor,gdp.capita
AUS,2015,SSP2,survey,50305,44812.76
AUS,2015,SSP3,survey,50305,44812.76
AUS,2015,SSP4,survey,50305,44812.76
AUS,2015,SSP5,survey,50305,44812.76
AUS,2016,SSP1,survey,50793,45277.16
AUS,2016,SSP2,survey,50793,45277.16
AUS,2016,SSP3,survey,50793,45277.16
AUS,2016,SSP4,survey,50793,45277.16
AUS,2016,SSP5,survey,50793,45277.16
AUS,2017,SSP1,survey,51115,46060.12
AUS,2017,SSP2,survey,51115,46060.12
AUS,2017,SSP3,survey,51115,46060.12
AUS,2017,SSP4,survey,51115,46060.12
AUS,2017,SSP5,survey,51115,46060.12
AUS,2018,SSP1,survey,51435,46824.14
AUS,2018,SSP2,survey,51435,46824.14
AUS,2018,SSP3,survey,51435,46824.14
AUS,2018,SSP4,survey,51435,46824.14
AUS,2018,SSP5,survey,51435,46824.14
AUS,2019,SSP1,survey,51743,47596.17
AUS,2019,SSP2,survey,51743,47596.17
AUS,2019,SSP3,survey,51743,47596.17
AUS,2019,SSP4,survey,51743,47596.17
AUS,2019,SSP5,survey,51743,47596.17
AUS,2020,SSP1,survey,52052,48349.07
AUS,2020,SSP2,survey,52052,48349.07
AUS,2020,SSP3,survey,52052,48349.07
AUS,2020,SSP4,survey,52052,48349.07
AUS,2020,SSP5,survey,52052,48349.07
AUS,2021,SSP1,survey,52342,49129.97
AUS,2021,SSP2,survey,52342,49129.97
AUS,2021,SSP3,survey,52342,49129.97
AUS,2021,SSP4,survey,52342,49129.97
AUS,2021,SSP5,survey,52342,49129.97
AUS,2022,SSP1,survey,52643,49869.8
AUS,2022,SSP2,survey,52643,49869.8
AUS,2022,SSP3,survey,52643,49869.8
AUS,2022,SSP4,survey,52643,49869.8
AUS,2022,SSP5,survey,52643,49869.8
AUS,2023,SSP1,survey,53160,50406.66
AUS,2023,SSP2,survey,53154,50384.44
AUS,2023,SSP3,survey,52820,50407.3
AUS,2023,SSP4,survey,53061,50457.7
AUS,2023,SSP5,survey,53505,50264.27
AUS,2024,SSP1,survey,53684,50949.31
AUS,2024,SSP2,survey,53673,50904.4
AUS,2024,SSP3,survey,53000,50950.6
AUS,2024,SSP4,survey,53485,51052.52
AUS,2024,SSP5,survey,54382,50661.86
AUS,2025,SSP1,survey,54217,51497.79
AUS,2025,SSP2,survey,54198,51429.73
AUS,2025,SSP3,survey,53184,51499.76
AUS,2025,SSP4,survey,53915,51654.37
AUS,2025,SSP5,survey,55276,51062.6
AUS,2026,SSP1,survey,54682,52046.24
AUS,2026,SSP2,survey,54665,51923.47
AUS,2026,SSP3,survey,53266,52054.43
AUS,2026,SSP4,survey,54256,52257.76
AUS,2026,SSP5,survey,56091,51514.21
AUS,2027,SSP1,survey,55154,52600.52
AUS,2027,SSP2,survey,55137,52421.96
AUS,2027,SSP3,survey,53351,52615.07
AUS,2027,SSP4,survey,54603,52868.2
AUS,2027,SSP5,survey,56919,51969.81
AUS,2028,SSP1,survey,55632,53160.71
AUS,2028,SSP2,survey,55615,52925.23
AUS,2028,SSP3,survey,53438,53181.74
AUS,2028,SSP4,survey,54954,53485.77
AUS,2028,SSP5,survey,57761,52429.44
AUS,2029,SSP1,survey,56117,53726.87
AUS,2029,SSP2,survey,56099,53433.33
AUS,2029,SSP3,survey,53528,53754.53
AUS,2029,SSP4,survey,55311,54110.55
AUS,2029,SSP5,survey,58618,52893.14
AUS,2030,SSP1,survey,56608,54299.05
AUS,2030,SSP2,survey,56589,53946.31
AUS,2030,SSP3,survey,53620,54333.48
AUS,2030,SSP4,survey,55672,54742.64
AUS,2030,SSP5,survey,59489,53360.94
AUS,2031,SSP1,survey,57050,54868.48
AUS,2031,SSP2,survey,57026,54439.29
AUS,2031,SSP3,survey,53644,54932.65
AUS,2031,SSP4,survey,55980,55365.61
AUS,2031,SSP5,survey,60278,53864.45
AUT,2015,SSP1,survey,34001,44604.6
AUT,2015,SSP2,survey,34001,44604.6
AUT,2015,SSP3,survey,34001,44604.6
AUT,2015,SSP4,survey,34001,44604.6
AUT,2015,SSP5,survey,34001,44604.6
AUT,2016,SSP1,survey,33976,45133.34
AUT,2016,SSP2,survey,33976,45133.34
AUT,2016,SSP3,survey,33976,45133.34
AUT,2016,SSP4,survey,33976,45133.34
AUT,2016,SSP5,survey,33976,45133.34
AUT,2017,SSP1,survey,33948,45645.3
AUT,2017,SSP2,survey,33948,45645.3
AUT,2017,SSP3,survey,33948,45645.3
AUT,2017,SSP4,survey,33948,45645.3
AUT,2017,SSP5,survey,33948,45645.3
AUT,2018,SSP1,survey,33924,46124.63
AUT,2018,SSP2,survey,33924,46124.63
AUT,2018,SSP3,survey,33924,46124.63
AUT,2018,SSP4,survey,33924,46124.63
AUT,2018,SSP5,survey,33924,46124.63
AUT,2019,SSP1,survey,33904,46590.34
AUT,2019,SSP2,survey,33904,46590.34
AUT,2019,SSP3,survey,33904,46590.34
AUT,2019,SSP4,survey,33904,46590.34
AUT,2019,SSP5,survey,33904,46590.34
AUT,2020,SSP1,survey,33901,46987.41
AUT,2020,SSP2,survey,33901,46987.41
AUT,2020,SSP3,survey,33901,46987.41
AUT,2020,SSP4,survey,33901,46987.41
AUT,2020,SSP5,survey,33901,46987.41
AUT,2021,SSP1,survey,33904,47375.56
AUT,2021,SSP2,survey,33904,47375.56
AUT,2021,SSP3,survey,33904,47375.56
AUT,2021,SSP4,survey,33904,47375.56
AUT,2021,SSP5,survey,33904,47375.56
AUT,2022,SSP1,survey,33912,47751.51
AUT,2022,SSP2,survey,33912,47751.51
AUT,2022,SSP3,survey,33912,47751.51
AUT,2022,SSP4,survey,33912,47751.51
AUT,2022,SSP5,survey,33912,47751.51
AUT,2023,SSP1,survey,33980,48047.26
AUT,2023,SSP2,survey,33955,48048.23
AUT,2023,SSP3,survey,33815,48091.83
AUT,2023,SSP4,survey,33906,48111.98
AUT,2023,SSP5,survey,34090,48008.16
AUT,2024,SSP1,survey,34049,48344.83
AUT,2024,SSP2,survey,33999,48346.79
AUT,2024,SSP3,survey,33718,48434.59
AUT,2024,SSP4,survey,33900,48475.17
AUT,2024,SSP5,survey,34270,48266.19
AUT,2025,SSP1,survey,34118,48644.25
AUT,2025,SSP2,survey,34043,48647.21
AUT,2025,SSP3,survey,33622,48779.78
AUT,2025,SSP4,survey,33895,48841.1
AUT,2025,SSP5,survey,34451,48525.61
AUT,2026,SSP1,survey,34168,48989.16
AUT,2026,SSP2,survey,34065,48979.86
AUT,2026,SSP3,survey,33478,49170.05
AUT,2026,SSP4,survey,33854,49255.1
AUT,2026,SSP5,survey,34622,48858.42
AUT,2027,SSP1,survey,34217,49336.5
AUT,2027,SSP2,survey,34088,49314.78
AUT,2027,SSP3,survey,33335,49563.44
AUT,2027,SSP4,survey,33814,49672.61
AUT,2027,SSP5,survey,34793,49193.51
AUT,2028,SSP1,survey,34268,49686.31
AUT,2028,SSP2,survey,34111,49652
AUT,2028,SSP3,survey,33193,49959.98
AUT,2028,SSP4,survey,33775,50093.65
AUT,2028,SSP5,survey,34967,49530.9
AUT,2029,SSP1,survey,34319,50038.6
AUT,2029,SSP2,survey,34134,49991.52
AUT,2029,SSP3,survey,33052,50359.69
AUT,2029,SSP4,survey,33737,50518.26
AUT,2029,SSP5,survey,35141,49870.6
AUT,2030,SSP1,survey,34371,50393.39
AUT,2030,SSP2,survey,34158,50333.36
AUT,2030,SSP3,survey,32912,50762.6
AUT,2030,SSP4,survey,33699,50946.48
AUT,2030,SSP5,survey,35317,50212.63
AUT,2031,SSP1,survey,34400,50797.02
AUT,2031,SSP2,survey,34154,50724.28
AUT,2031,SSP3,survey,32732,51222.19
AUT,2031,SSP4,survey,33636,51413.88
AUT,2031,SSP5,survey,35469,50625.6
AZE,2015,SSP1,survey,23106,16348.84
AZE,2015,SSP2,survey,23106,16348.84
AZE,2015,SSP3,survey,23106,16348.84
AZE,2015,SSP4,survey,23106,16348.84
AZE,2015,SSP5,survey,23106,16348.84
AZE,2016,SSP1,survey,26482,15549.66
AZE,2016,SSP2,survey,26482,15549.66
AZE,2016,SSP3,survey,26482,15549.66
AZE,2016,SSP4,survey,26482,15549.66
AZE,2016,SSP5,survey,26482,15549.66
AZE,2017,SSP1,survey,28449,15225.56
AZE,2017,SSP2,survey,28449,15225.56
AZE,2017,SSP3,survey,28449,15225.56
AZE,2017,SSP4,survey,28449,15225.56
AZE,2017,SSP5,survey,28449,15225.56
AZE,2018,SSP1,survey,27881,15383.7
AZE,2018,SSP2,survey,27881,15383.7
AZE,2018,SSP3,survey,27881,15383.7
AZE,2018,SSP4,survey,27881,15383.7
AZE,2018,SSP5,survey,27881,15383.7
AZE,2019,SSP1,survey,26430,15717.75
AZE,2019,SSP2,survey,26430,15717.75
AZE,2019,SSP3,survey,26430,15717.75
AZE,2019,SSP4,survey,26430,15717.75
AZE,2019,SSP5,survey,26430,15717.75
AZE,2020,SSP1,survey,25232,16022.49
AZE,2020,SSP2,survey,25232,16022.49
AZE,2020,SSP3,survey,25232,16022.49
AZE,2020,SSP4,survey,25232,16022.49
AZE,2020,SSP5,survey,25232,16022.49
AZE,2021,SSP1,survey,24285,16386.99
AZE,2021,SSP2,survey,24285,16386.99
AZE,2021,SSP3,survey,24285,16386.99
AZE,2021,SSP4,survey,24285,16386.99
AZE,2021,SSP5,survey,24285,16386.99
AZE,2022,SSP1,survey,22717,16776.7
AZE,2022,SSP2,survey,22717,16776.7
AZE,2022,SSP3,survey,22717,16776.7
AZE,2022,SSP4,survey,22717,16776.7
AZE,2022,SSP5,survey,22717,16776.7
AZE,2023,SSP1,survey,22193,16964.41
AZE,2023,SSP2,survey,22316,16936.12
AZE,2023,SSP3,survey,22362,16926.9
AZE,2023,SSP4,survey,22250,16945.58
AZE,2023,SSP5,survey,22150,16981.81
AZE,2024,SSP1,survey,21689,17154.23
AZE,2024,SSP2,survey,21927,17097.06
AZE,2024,SSP3,survey,22017,17078.44
AZE,2024,SSP4,survey,21798,17116.16
AZE,2024,SSP5,survey,21606,17189.43
AZE,2025,SSP1,survey,21203,17346.16
AZE,2025,SSP2,survey,21550,17259.52
AZE,2025,SSP3,survey,21682,17231.33
AZE,2025,SSP4,survey,21361,17288.46
AZE,2025,SSP5,survey,21083,17399.58
AZE,2026,SSP1,survey,20753,17520.11
AZE,2026,SSP2,survey,21258,17385.31
AZE,2026,SSP3,survey,21429,17348.68
AZE,2026,SSP4,survey,20995,17428.16
AZE,2026,SSP5,survey,20556,17608.1
AZE,2027,SSP1,survey,20318,17695.81
AZE,2027,SSP2,survey,20973,17512.01
AZE,2027,SSP3,survey,21181,17466.82
AZE,2027,SSP4,survey,20637,17569
AZE,2027,SSP5,survey,20049,17819.12
AZE,2028,SSP1,survey,19898,17873.28
AZE,2028,SSP2,survey,20695,17639.64
AZE,2028,SSP3,survey,20938,17585.77
AZE,2028,SSP4,survey,20289,17710.97
AZE,2028,SSP5,survey,19561,18032.66
AZE,2029,SSP1,survey,19490,18052.52
AZE,2029,SSP2,survey,20422,17768.19
AZE,2029,SSP3,survey,20701,17705.53
AZE,2029,SSP4,survey,19951,17854.09
AZE,2029,SSP5,survey,19091,18248.76
AZE,2030,SSP1,survey,19095,18233.56
AZE,2030,SSP2,survey,20156,17897.68
AZE,2030,SSP3,survey,20468,17826.11
AZE,2030,SSP4,survey,19620,17998.37
AZE,2030,SSP5,survey,18639,18467.46
AZE,2031,SSP1,survey,18754,18392.37
AZE,2031,SSP2,survey,19969,17993.65
AZE,2031,SSP3,survey,20354,17899.91
AZE,2031,SSP4,survey,19356,18112.34
AZE,2031,SSP5,survey,18224,18673.41
BDI,2015,SSP1,survey,8301965,657.84
BDI,2015,SSP2,survey,8301965,657.84
BDI,2015,SSP3,survey,8301965,657.84
BDI,2015,SSP4,survey,8301965,657.84
BDI,2015,SSP5,survey,8301965,657.84
BDI,2016,SSP1,survey,8842022,629.94
BDI,2016,SSP2,survey,8842022,629.94
BDI,2016,SSP3,survey,8842022,629.94
BDI,2016,SSP4,survey,8842022,629.94
BDI,2016,SSP5,survey,8842022,629.94
BDI,2017,SSP1,survey,9330577,609.68
BDI,2017,SSP2,survey,9330577,609.68
BDI,2017,SSP3,survey,9330577,609.68
BDI,2017,SSP4,survey,9330577,609.68
BDI,2017,SSP5,survey,9330577,609.68
BDI,2018,SSP1,survey,9818576,591.17
BDI,2018,SSP2,survey,9818576,591.17
BDI,2018,SSP3,survey,9818576,591.17
BDI,2018,SSP4,survey,9818576,591.17
BDI,2018,SSP5,survey,9818576,591.17
BDI,2019,SSP1,survey,10295192,575.11
BDI,2019,SSP2,survey,10295192,575.11
BDI,2019,SSP3,survey,10295192,575.11
BDI,2019,SSP4,survey,10295192,575.11
BDI,2019,SSP5,survey,10295192,575.11
BDI,2020,SSP1,survey,10768583,560.36
BDI,2020,SSP2,survey,10768583,560.36
BDI,2020,SSP3,survey,10768583,560.36
BDI,2020,SSP4,survey,10768583,560.36
BDI,2020,SSP5,survey,10768583,560.36
BDI,2021,SSP1,survey,11242528,546.39
BDI,2021,SSP2,survey,11242528,546.39
BDI,2021,SSP3,survey,11242528,546.39
BDI,2021,SSP4,survey,11242528,546.39
BDI,2021,SSP5,survey,11242528,546.39
BDI,2022,SSP1,survey,11717637,533.12
BDI,2022,SSP2,survey,11717637,533.12
BDI,2022,SSP3,survey,11717637,533.12
BDI,2022,SSP4,survey,11717637,533.12
BDI,2022,SSP5,survey,11717637,533.12
BDI,2023,SSP1,survey,11827321,543.72
BDI,2023,SSP2,survey,11860443,542.01
BDI,2023,SSP3,survey,11873589,539.85
BDI,2023,SSP4,survey,11911285,539.44
BDI,2023,SSP5,survey,11850187,544.48
BDI,2024,SSP1,survey,11932959,554.53
BDI,2024,SSP2,survey,12001406,551.06
BDI,2024,SSP3,survey,12029541,546.67
BDI,2024,SSP4,survey,12106290,545.84
BDI,2024,SSP5,survey,11978375,556.09
BDI,2025,SSP1,survey,12034226,565.55
BDI,2025,SSP2,survey,12140282,560.25
BDI,2025,SSP3,survey,12185443,553.57
BDI,2025,SSP4,survey,12302626,552.31
BDI,2025,SSP5,survey,12101797,567.94
BDI,2026,SSP1,survey,12055287,579.22
BDI,2026,SSP2,survey,12228081,570.33
BDI,2026,SSP3,survey,12317602,559.57
BDI,2026,SSP4,survey,12467710,558.24
BDI,2026,SSP5,survey,12121170,584.03
BDI,2027,SSP1,survey,12068158,593.21
BDI,2027,SSP2,survey,12311923,580.59
BDI,2027,SSP3,survey,12449539,565.63
BDI,2027,SSP4,survey,12633364,564.23
BDI,2027,SSP5,survey,12129146,600.58
BDI,2028,SSP1,survey,12072587,607.55
BDI,2028,SSP2,survey,12391617,591.03
BDI,2028,SSP3,survey,12581193,571.75
BDI,2028,SSP4,survey,12799530,570.28
BDI,2028,SSP5,survey,12125338,617.59
BDI,2029,SSP1,survey,12068342,622.23
BDI,2029,SSP2,survey,12466980,601.66
BDI,2029,SSP3,survey,12712503,577.95
BDI,2029,SSP4,survey,12966148,576.4
BDI,2029,SSP5,survey,12109478,635.09
BDI,2030,SSP1,survey,12055287,637.26
BDI,2030,SSP2,survey,12537829,612.49
BDI,2030,SSP3,survey,12843407,584.2
BDI,2030,SSP4,survey,13133158,582.59
BDI,2030,SSP5,survey,12081121,653.08
BDI,2031,SSP1,survey,11991150,653.93
BDI,2031,SSP2,survey,12582242,623.26
BDI,2031,SSP3,survey,12969003,588.82
BDI,2031,SSP4,survey,13290671,587.11
BDI,2031,SSP5,survey,11985811,673.49
BEL,2015,SSP1,survey,35751,41291.5
BEL,2015,SSP2,survey,35751,41291.5
BEL,2015,SSP3,survey,35751,41291.5
BEL,2015,SSP4,survey,35751,41291.5
BEL,2015,SSP5,survey,35751,41291.5
BEL,2016,SSP1,survey,35918,41535.73
BEL,2016,SSP2,survey,35918,41535.73
BEL,2016,SSP3,survey,35918,41535.73
BEL,2016,SSP4,survey,35918,41535.73
BEL,2016,SSP5,survey,35918,41535.73
BEL,2017,SSP1,survey,36041,41948.77
BEL,2017,SSP2,survey,36041,41948.77
BEL,2017,SSP3,survey,36041,41948.77
BEL,2017,SSP4,survey,36041,41948.77
BEL,2017,SSP5,survey,36041,41948.77
BEL,2018,SSP1,survey,36165,42324.19
BEL,2018,SSP2,survey,36165,42324.19
BEL,2018,SSP3,survey,36165,42324.19
BEL,2018,SSP4,survey,36165,42324.19
BEL,2018,SSP5,survey,36165,42324.19
BEL,2019,SSP1,survey,36271,42711.71
BEL,2019,SSP2,survey,36271,42711.71
BEL,2019,SSP3,survey,36271,42711.71
BEL,2019,SSP4,survey,36271,42711.71
BEL,2019,SSP5,survey,36271,42711.71
BEL,2020,SSP1,survey,36343,43157.73
BEL,2020,SSP2,survey,36343,43157.73
BEL,2020,SSP3,survey,36343,43157.73
BEL,2020,SSP4,survey,36343,43157.73
BEL,2020,SSP5,survey,36343,43157.73
BEL,2021,SSP1,survey,36389,43619.84
BEL,2021,SSP2,survey,36389,43619.84
BEL,2021,SSP3,survey,36389,43619.84
BEL,2021,SSP4,survey,36389,43619.84
BEL,2021,SSP5,survey,36389,43619.84
BEL,2022,SSP1,survey,36406,44123
BEL,2022,SSP2,survey,36406,44123
BEL,2022,SSP3,survey,36406,44123
BEL,2022,SSP4,survey,36406,44123
BEL,2022,SSP5,survey,36406,44123
BEL,2023,SSP1,survey,36507,44534.71
BEL,2023,SSP2,survey,36475,44551.7
BEL,2023,SSP3,survey,36324,44541.91
BEL,2023,SSP4,survey,36405,44614.21
BEL,2023,SSP5,survey,36646,44439.63
BEL,2024,SSP1,survey,36608,44950.25
BEL,2024,SSP2,survey,36545,44984.57
BEL,2024,SSP3,survey,36244,44964.8
BEL,2024,SSP4,survey,36404,45110.89
BEL,2024,SSP5,survey,36889,44758.54
BEL,2025,SSP1,survey,36711,45369.68
BEL,2025,SSP2,survey,36616,45421.64
BEL,2025,SSP3,survey,36164,45391.7
BEL,2025,SSP4,survey,36405,45613.1
BEL,2025,SSP5,survey,37133,45079.73
BEL,2026,SSP1,survey,36811,45779.31
BEL,2026,SSP2,survey,36680,45843.41
BEL,2026,SSP3,survey,36032,45897.1
BEL,2026,SSP4,survey,36381,46115.24
BEL,2026,SSP5,survey,37392,45394.67
BEL,2027,SSP1,survey,36912,46192.64
BEL,2027,SSP2,survey,36745,46269.1
BEL,2027,SSP3,survey,35902,46408.13
BEL,2027,SSP4,survey,36358,46622.9
BEL,2027,SSP5,survey,37652,45711.81
BEL,2028,SSP1,survey,37015,46609.7
BEL,2028,SSP2,survey,36811,46698.74
BEL,2028,SSP3,survey,35773,46924.85
BEL,2028,SSP4,survey,36336,47136.15
BEL,2028,SSP5,survey,37915,46031.17
BEL,2029,SSP1,survey,37118,47030.53
BEL,2029,SSP2,survey,36878,47132.38
BEL,2029,SSP3,survey,35647,47447.33
BEL,2029,SSP4,survey,36315,47655.05
BEL,2029,SSP5,survey,38181,46352.76
BEL,2030,SSP1,survey,37222,47455.16
BEL,2030,SSP2,survey,36946,47570.03
BEL,2030,SSP3,survey,35521,47975.62
BEL,2030,SSP4,survey,36295,48179.67
BEL,2030,SSP5,survey,38448,46676.59
BEL,2031,SSP1,survey,37324,47855.3
BEL,2031,SSP2,survey,37007,47984
BEL,2031,SSP3,survey,35365,48555.93
BEL,2031,SSP4,survey,36267,48675.99
BEL,2031,SSP5,survey,38711,46989.2
BEN,2015,SSP1,survey,5206814,1931.72
BEN,2015,SSP2,survey,5206814,1931.72
BEN,2015,SSP3,survey,5206814,1931.72
BEN,2015,SSP4,survey,5206814,1931.72
BEN,2015,SSP5,survey,5206814,1931.72
BEN,2016,SSP1,survey,5269493,1957.89
BEN,2016,SSP2,survey,5269493,1957.89
BEN,2016,SSP3,survey,5269493,1957.89
BEN,2016,SSP4,survey,5269493,1957.89
BEN,2016,SSP5,survey,5269493,1957.89
BEN,2017,SSP1,survey,5255330,2011.06
BEN,2017,SSP2,survey,5255330,2011.06
BEN,2017,SSP3,survey,5255330,2011.06
BEN,2017,SSP4,survey,5255330,2011.06
BEN,2017,SSP5,survey,5255330,2011.06
BEN,2018,SSP1,survey,5200319,2078.54
BEN,2018,SSP2,survey,5200319,2078.54
BEN,2018,SSP3,survey,5200319,2078.54
BEN,2018,SSP4,survey,5200319,2078.54
BEN,2018,SSP5,survey,5200319,2078.54
BEN,2019,SSP1,survey,5123493,2153.89
BEN,2019,SSP2,survey,5123493,2153.89
BEN,2019,SSP3,survey,5123493,2153.89
BEN,2019,SSP4,survey,5123493,2153.89
BEN,2019,SSP5,survey,5123493,2153.89
BEN,2020,SSP1,survey,5016060,2240.74
BEN,2020,SSP2,survey,5016060,2240.74
BEN,2020,SSP3,survey,5016060,2240.74
BEN,2020,SSP4,survey,5016060,2240.74
BEN,2020,SSP5,survey,5016060,2240.74
BEN,2021,SSP1,survey,4876681,2340.46
BEN,2021,SSP2,survey,4876681,2340.46
BEN,2021,SSP3,survey,4876681,2340.46
BEN,2021,SSP4,survey,4876681,2340.46
BEN,2021,SSP5,survey,4876681,2340.46
BEN,2022,SSP1,survey,4778884,2424.87
BEN,2022,SSP2,survey,4778884,2424.87
BEN,2022,SSP3,survey,4778884,2424.87
BEN,2022,SSP4,survey,4778884,2424.87
BEN,2022,SSP5,survey,4778884,2424.87
BEN,2023,SSP1,survey,4617582,2527.8
BEN,2023,SSP2,survey,4680758,2507.38
BEN,2023,SSP3,survey,4728770,2490.48
BEN,2023,SSP4,survey,4730200,2491.18
BEN,2023,SSP5,survey,4599431,2536.17
BEN,2024,SSP1,survey,4451802,2635.1
BEN,2024,SSP2,survey,4578126,2592.68
BEN,2024,SSP3,survey,4674987,2557.87
BEN,2024,SSP4,survey,4677725,2559.3
BEN,2024,SSP5,survey,4415187,2652.57
BEN,2025,SSP1,survey,4281749,2746.96
BEN,2025,SSP2,survey,4471023,2680.9
BEN,2025,SSP3,survey,4617495,2627.07
BEN,2025,SSP4,survey,4621412,2629.29
BEN,2025,SSP5,survey,4226421,2774.32
BEN,2026,SSP1,survey,4059283,2880.4
BEN,2026,SSP2,survey,4328673,2780.32
BEN,2026,SSP3,survey,4555049,2695.54
BEN,2026,SSP4,survey,4555036,2700.41
BEN,2026,SSP5,survey,3965553,2928.05
BEN,2027,SSP1,survey,3834218,3020.33
BEN,2027,SSP2,survey,4182399,2883.42
BEN,2027,SSP3,survey,4489177,2765.79
BEN,2027,SSP4,survey,4485008,2773.46
BEN,2027,SSP5,survey,3702459,3090.3
BEN,2028,SSP1,survey,3606831,3167.06
BEN,2028,SSP2,survey,4032287,2990.35
BEN,2028,SSP3,survey,4419846,2837.87
BEN,2028,SSP4,survey,4411290,2848.48
BEN,2028,SSP5,survey,3437536,3261.54
BEN,2029,SSP1,survey,3377359,3320.91
BEN,2029,SSP2,survey,3878413,3101.25
BEN,2029,SSP3,survey,4347019,2911.83
BEN,2029,SSP4,survey,4333846,2925.54
BEN,2029,SSP5,survey,3171105,3442.28
BEN,2030,SSP1,survey,3145992,3482.24
BEN,2030,SSP2,survey,3720841,3216.26
BEN,2030,SSP3,survey,4270656,2987.71
BEN,2030,SSP4,survey,4252634,3004.67
BEN,2030,SSP5,survey,2903407,3633.02
BEN,2031,SSP1,survey,2886344,3664.31
BEN,2031,SSP2,survey,3541377,3340.8
BEN,2031,SSP3,survey,4186600,3062.98
BEN,2031,SSP4,survey,4164941,3082.42
BEN,2031,SSP5,survey,2599418,3854.08
BFA,2015,SSP1,survey,6623829,1594.67
BFA,2015,SSP2,survey,6623829,1594.67
BFA,2015,SSP3,survey,6623829,1594.67
BFA,2015,SSP4,survey,6623829,1594.67
BFA,2015,SSP5,survey,6623829,1594.67
BFA,2016,SSP1,survey,6516706,1633.11
BFA,2016,SSP2,survey,6516706,1633.11
BFA,2016,SSP3,survey,6516706,1633.11
BFA,2016,SSP4,survey,6516706,1633.11
BFA,2016,SSP5,survey,6516706,1633.11
BFA,2017,SSP1,survey,6310899,1683.9
BFA,2017,SSP2,survey,6310899,1683.9
BFA,2017,SSP3,survey,6310899,1683.9
BFA,2017,SSP4,survey,6310899,1683.9
BFA,2017,SSP5,survey,6310899,1683.9
BFA,2018,SSP1,survey,6057733,1740.62
BFA,2018,SSP2,survey,6057733,1740.62
BFA,2018,SSP3,survey,6057733,1740.62
BFA,2018,SSP4,survey,6057733,1740.62
BFA,2018,SSP5,survey,6057733,1740.62
BFA,2019,SSP1,survey,5771096,1801.71
BFA,2019,SSP2,survey,5771096,1801.71
BFA,2019,SSP3,survey,5771096,1801.71
BFA,2019,SSP4,survey,5771096,1801.71
BFA,2019,SSP5,survey,5771096,1801.71
BFA,2020,SSP1,survey,5457487,1866.59
BFA,2020,SSP2,survey,5457487,1866.59
BFA,2020,SSP3,survey,5457487,1866.59
BFA,2020,SSP4,survey,5457487,1866.59
BFA,2020,SSP5,survey,5457487,1866.59
BFA,2021,SSP1,survey,5135022,1932.99
BFA,2021,SSP2,survey,5135022,1932.99
BFA,2021,SSP3,survey,5135022,1932.99
BFA,2021,SSP4,survey,5135022,1932.99
BFA,2021,SSP5,survey,5135022,1932.99
BFA,2022,SSP1,survey,4831244,1997.03
BFA,2022,SSP2,survey,4831244,1997.03
BFA,2022,SSP3,survey,4831244,1997.03
BFA,2022,SSP4,survey,4831244,1997.03
BFA,2022,SSP5,survey,4831244,1997.03
BFA,2023,SSP1,survey,4325661,2087.61
BFA,2023,SSP2,survey,4451895,2071.05
BFA,2023,SSP3,survey,4718768,2034
BFA,2023,SSP4,survey,4737946,2030.64
BFA,2023,SSP5,survey,4259153,2097.36
BFA,2024,SSP1,survey,3819410,2182.29
BFA,2024,SSP2,survey,4065232,2147.82
BFA,2024,SSP3,survey,4598996,2071.65
BFA,2024,SSP4,survey,4638226,2064.82
BFA,2024,SSP5,survey,3690222,2202.73
BFA,2025,SSP1,survey,3314406,2281.27
BFA,2025,SSP2,survey,3673173,2227.43
BFA,2025,SSP3,survey,4471891,2110
BFA,2025,SSP4,survey,4532020,2099.56
BFA,2025,SSP5,survey,3127505,2313.39
BFA,2026,SSP1,survey,2724349,2401.45
BFA,2026,SSP2,survey,3214331,2319.85
BFA,2026,SSP3,survey,4304574,2153.48
BFA,2026,SSP4,survey,4345014,2145.44
BFA,2026,SSP5,survey,2449777,2454.88
BFA,2027,SSP1,survey,2158195,2527.96
BFA,2027,SSP2,survey,2760459,2416.11
BFA,2027,SSP3,survey,4129629,2197.86
BFA,2027,SSP4,survey,4150355,2192.33
BFA,2027,SSP5,survey,1814499,2605.02
BFA,2028,SSP1,survey,1627331,2661.14
BFA,2028,SSP2,survey,2314752,2516.37
BFA,2028,SSP3,survey,3945606,2243.16
BFA,2028,SSP4,survey,3946623,2240.23
BFA,2028,SSP5,survey,1241261,2764.35
BFA,2029,SSP1,survey,1147705,2801.33
BFA,2029,SSP2,survey,1883617,2620.78
BFA,2029,SSP3,survey,3755895,2289.39
BFA,2029,SSP4,survey,3737291,2289.18
BFA,2029,SSP5,survey,757778,2933.43
BFA,2030,SSP1,survey,737166,2948.91
BFA,2030,SSP2,survey,1475079,2729.53
BFA,2030,SSP3,survey,3559265,2336.57
BFA,2030,SSP4,survey,3521243,2339.21
BFA,2030,SSP5,survey,396851,3112.84
BFA,2031,SSP1,survey,408628,3111.59
